trade_id,interval,segment_id,engine,side,entry_ts,exit_ts,exit_reason,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd
500ms-s0-t0,500ms,0,BURST,BUY,1789573152.468,1789573197.9910002,momentum_zero_cross,45.52300024032593,0.039184093139022026,2.400000000001228,1.4400000000005093,-0.3000000000001819
500ms-s0-t1,500ms,0,PRIMARY,BUY,1789573826.844,1789573965.96,emergency_stop,139.1159999370575,0.03937217678608943,-15.486479999998803,0.0,-4.109999999999673
500ms-s0-t2,500ms,0,PRIMARY,BUY,1789574424.972,1789574554.4499998,emergency_stop,129.4779999256134,0.03815852943665832,-14.826516683998213,0.17000000000007276,-4.059999999999491
500ms-s0-t3,500ms,0,PRIMARY,BUY,1789575064.3500001,1789575964.473,max_hold,900.1229999065399,0.03699660221531222,10.692770625109043,9.399999999999636,-1.4200000000000728
500ms-s0-t4,500ms,0,PRIMARY,SELL,1789576948.978,1789577221.412,momentum_zero_cross,272.4340000152588,0.03783457525548917,-8.943495312260046,2.3400000000001455,-2.600000000000364
500ms-s0-t5,500ms,0,PRIMARY,SELL,1789577693.868,1789578593.993,max_hold,900.125,0.037133689748881156,31.450882993991428,13.800000000000182,-1.2200000000002547
500ms-s0-t6,500ms,0,MICRO,BUY,1789578618.875,1789578804.99,trail,186.11500000953674,0.03959843840596324,19.952526794583317,6.520000000000437,-0.11999999999989086
500ms-s0-t7,500ms,0,PRIMARY,SELL,1789579129.2659998,1789579778.929,emergency_stop,649.6630001068115,0.041162081742518807,-15.914762559047922,3.130000000000109,-4.039999999999964
500ms-s0-t8,500ms,0,PRIMARY,BUY,1789580254.921,1789581155.4060001,max_hold,900.4850001335144,0.0399148706657205,46.33583512996653,14.489999999999782,-0.6000000000003638
500ms-s0-t9,500ms,0,PRIMARY,BUY,1789581649.428,1789581743.4540002,emergency_stop,94.02600026130676,0.043546126024534455,-17.12824295746442,1.949999999999818,-4.109999999999673
