window,engine,side,entry_500ms,entry_1s,abs_delta_sec,bid_update_frac2_500ms,bid_update_frac2_1s,ask_update_frac2_500ms,ask_update_frac2_1s,both_update_frac2_500ms,both_update_frac2_1s,bid_ask_update_imb2_500ms,bid_ask_update_imb2_1s,bid_update_frac10_500ms,bid_update_frac10_1s,ask_update_frac10_500ms,ask_update_frac10_1s,both_update_frac10_500ms,both_update_frac10_1s,bid_ask_update_imb10_500ms,bid_ask_update_imb10_1s,trade_count2_500ms,trade_count2_1s,trade_count10_500ms,trade_count10_1s,trade_quote_ratio2_500ms,trade_quote_ratio2_1s,trade_quote_ratio10_500ms,trade_quote_ratio10_1s,buy_trade_count2_500ms,buy_trade_count2_1s,sell_trade_count2_500ms,sell_trade_count2_1s,dir_trade_count_imb2_500ms,dir_trade_count_imb2_1s,buy_trade_count10_500ms,buy_trade_count10_1s,sell_trade_count10_500ms,sell_trade_count10_1s,dir_trade_count_imb10_500ms,dir_trade_count_imb10_1s,buy_volume2_500ms,buy_volume2_1s,sell_volume2_500ms,sell_volume2_1s,dir_trade_volume_imb2_500ms,dir_trade_volume_imb2_1s,buy_volume10_500ms,buy_volume10_1s,sell_volume10_500ms,sell_volume10_1s,dir_trade_volume_imb10_500ms,dir_trade_volume_imb10_1s,last_move2_500ms,last_move2_1s,last_move10_500ms,last_move10_1s,dir_last_move2_500ms,dir_last_move2_1s,dir_last_move10_500ms,dir_last_move10_1s
historical7d,MICRO,SELL,1789593074.971,1789593074.971,0.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.0,0.0,0.9085365853658537,0.9085365853658537,0.926829268292683,0.926829268292683,0.8353658536585366,0.8353658536585366,-0.009966777408637873,-0.009966777408637873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,BUY,1789593637.477,1789593638.928,1.4509999752044678,0.868421052631579,0.9459459459459459,1.0,0.972972972972973,0.868421052631579,0.918918918918919,-0.07042253521126761,-0.014084507042253521,0.8786127167630058,0.8857142857142857,0.953757225433526,0.9714285714285714,0.8323699421965318,0.8571428571428571,-0.04100946372239748,-0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,SELL,1789594268.4220002,1789594268.969,0.5469999313354492,0.6944444444444444,0.6944444444444444,0.8888888888888888,0.8333333333333334,0.5833333333333334,0.5277777777777778,-0.12280701754385964,-0.09090909090909091,0.875,0.8571428571428571,0.8858695652173914,0.8846153846153846,0.7608695652173914,0.7417582417582418,-0.006172839506172839,-0.015772870662460567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,SECONDARY,SELL,1789594275.981,1789594275.981,0.0,0.9473684210526315,0.9473684210526315,0.868421052631579,0.868421052631579,0.8157894736842105,0.8157894736842105,0.043478260869565216,0.043478260869565216,0.8324324324324325,0.8324324324324325,0.8972972972972973,0.8972972972972973,0.7297297297297297,0.7297297297297297,-0.0375,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,PRIMARY,SELL,1789594424.963,1789594424.963,0.0,0.8918918918918919,0.8918918918918919,0.7837837837837838,0.7837837837837838,0.6756756756756757,0.6756756756756757,0.06451612903225806,0.06451612903225806,0.8952879581151832,0.8952879581151832,0.9267015706806283,0.9267015706806283,0.8219895287958116,0.8219895287958116,-0.017241379310344827,-0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,SELL,1789594424.963,1789594358.949,66.01400017738342,0.8918918918918919,0.8205128205128205,0.7837837837837838,0.9743589743589743,0.6756756756756757,0.7948717948717948,0.06451612903225806,-0.08571428571428572,0.8952879581151832,0.9142857142857143,0.9267015706806283,0.9085714285714286,0.8219895287958116,0.8228571428571428,-0.017241379310344827,0.003134796238244514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,BUY,1789594746.48,1789594762.982,16.502000093460083,0.96875,0.9393939393939394,0.8125,0.9696969696969697,0.78125,0.9090909090909091,0.08771929824561403,-0.015873015873015872,0.9408284023668639,0.9017341040462428,0.8994082840236687,0.9421965317919075,0.8402366863905325,0.8439306358381503,0.022508038585209004,-0.0219435736677116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,SECONDARY,BUY,1789594762.982,1789594762.982,0.0,0.9393939393939394,0.9393939393939394,0.9696969696969697,0.9696969696969697,0.9090909090909091,0.9090909090909091,-0.015873015873015872,-0.015873015873015872,0.9017341040462428,0.9017341040462428,0.9421965317919075,0.9421965317919075,0.8439306358381503,0.8439306358381503,-0.0219435736677116,-0.0219435736677116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,MICRO,BUY,1789594989.979,1789594989.979,0.0,0.9375,0.9375,0.90625,0.90625,0.84375,0.84375,0.01694915254237288,0.01694915254237288,0.9308176100628931,0.9308176100628931,0.9433962264150944,0.9433962264150944,0.8742138364779874,0.8742138364779874,-0.006711409395973154,-0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,SELL,1789595292.485,1789595330.969,38.48400020599365,0.918918918918919,0.9166666666666666,0.8378378378378378,0.9722222222222222,0.7567567567567568,0.8888888888888888,0.046153846153846156,-0.029411764705882353,0.9080459770114943,0.8959537572254336,0.8275862068965517,0.8959537572254336,0.735632183908046,0.791907514450867,0.046357615894039736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,SECONDARY,SELL,1789595453.463,1789595461.966,8.503000020980835,0.9142857142857143,0.918918918918919,0.8857142857142857,0.8378378378378378,0.8,0.7567567567567568,0.015873015873015872,0.046153846153846156,0.84,0.8390804597701149,0.8971428571428571,0.8735632183908046,0.7371428571428571,0.7126436781609196,-0.03289473684210526,-0.020134228187919462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,SELL,1789595453.463,1789595454.966,1.503000020980835,0.9142857142857143,0.8378378378378378,0.8857142857142857,0.9459459459459459,0.8,0.7837837837837838,0.015873015873015872,-0.06060606060606061,0.84,0.850828729281768,0.8971428571428571,0.8950276243093923,0.7371428571428571,0.7458563535911602,-0.03289473684210526,-0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,SELL,1789595618.9529998,1789595609.952,9.000999927520752,0.8611111111111112,0.8378378378378378,0.8888888888888888,0.7837837837837838,0.75,0.6216216216216216,-0.015873015873015872,0.03333333333333333,0.8648648648648649,0.8571428571428571,0.8486486486486486,0.8888888888888888,0.7135135135135136,0.746031746031746,0.00946372239747634,-0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,SELL,1789596313.4780002,1789596352.959,39.48099994659424,0.6571428571428571,0.7714285714285715,1.0,0.8571428571428571,0.6571428571428571,0.6285714285714286,-0.20689655172413793,-0.05263157894736842,0.7225806451612903,0.7266666666666667,0.9290322580645162,0.7866666666666666,0.6516129032258065,0.5133333333333333,-0.125,-0.039647577092511016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,BUY,1789596891.473,1789596893.973,2.5,0.8484848484848485,0.7142857142857143,1.0,1.0,0.8484848484848485,0.7142857142857143,-0.08196721311475409,-0.16666666666666666,0.8695652173913043,0.8471337579617835,0.9503105590062112,0.9554140127388535,0.8198757763975155,0.802547770700637,-0.04436860068259386,-0.06007067137809187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,SECONDARY,BUY,1789596896.442,1789596912.948,16.50600004196167,0.71875,0.9714285714285714,0.84375,0.9714285714285714,0.5625,0.9428571428571428,-0.08,0.0,0.8012820512820513,0.9112426035502958,0.9294871794871795,0.9467455621301775,0.7307692307692307,0.8579881656804734,-0.07407407407407407,-0.01910828025477707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,PRIMARY,SELL,1789597139.999,1789597139.999,0.0,0.8333333333333334,0.8333333333333334,0.8611111111111112,0.8611111111111112,0.6944444444444444,0.6944444444444444,-0.01639344262295082,-0.01639344262295082,0.6413793103448275,0.6413793103448275,0.9379310344827586,0.9379310344827586,0.5793103448275863,0.5793103448275863,-0.18777292576419213,-0.18777292576419213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
historical7d,MICRO,SELL,1789597171.978,1789597171.978,0.0,0.7741935483870968,0.7741935483870968,0.7096774193548387,0.7096774193548387,0.4838709677419355,0.4838709677419355,0.043478260869565216,0.043478260869565216,0.7358490566037735,0.7358490566037735,0.8301886792452831,0.8301886792452831,0.5660377358490566,0.5660377358490566,-0.060240963855421686,-0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
