window,interval,segment_id,engine,side,side_sign,entry_ts,bid_update_frac2,ask_update_frac2,both_update_frac2,bid_ask_update_imb2,bid_update_frac10,ask_update_frac10,both_update_frac10,bid_ask_update_imb10,trade_count2,trade_count10,trade_quote_ratio2,trade_quote_ratio10,buy_trade_count2,sell_trade_count2,dir_trade_count_imb2,buy_trade_count10,sell_trade_count10,dir_trade_count_imb10,buy_volume2,sell_volume2,dir_trade_volume_imb2,buy_volume10,sell_volume10,dir_trade_volume_imb10,last_move2,last_move10,dir_last_move2,dir_last_move10
historical7d,500ms,0,PRIMARY,SELL,-1,1789623087.402,0.4,1.0,0.4,-0.42857142857142855,0.5185185185185185,0.8271604938271605,0.345679012345679,-0.22935779816513763,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789626636.3049998,0.8333333333333334,1.0,0.8333333333333334,-0.09090909090909091,0.6382978723404256,0.9148936170212766,0.5531914893617021,-0.1780821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789635294.824,0.7647058823529411,0.7647058823529411,0.5294117647058824,0.0,0.7818181818181819,0.8,0.5818181818181818,-0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789639759.456,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.0,0.8867924528301887,0.7735849056603774,0.660377358490566,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789640864.822,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.23076923076923078,0.8888888888888888,0.8222222222222222,0.7111111111111111,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789643496.452,1.0,0.25,0.25,0.6,1.0,0.2,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789644738.46,0.7777777777777778,0.8888888888888888,0.6666666666666666,-0.06666666666666667,0.8658536585365854,0.9146341463414634,0.7804878048780488,-0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789648231.488,0.6666666666666666,0.9666666666666667,0.6333333333333333,-0.1836734693877551,0.6808510638297872,0.9042553191489362,0.5851063829787234,-0.14093959731543623,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789653260.327,0.3333333333333333,0.8333333333333334,0.16666666666666666,-0.42857142857142855,0.6,0.7714285714285715,0.37142857142857144,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789655867.452,0.8333333333333334,0.9166666666666666,0.75,-0.047619047619047616,0.8596491228070176,0.8245614035087719,0.6842105263157895,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789656821.38,0.8636363636363636,0.5454545454545454,0.4090909090909091,0.22580645161290322,0.8732394366197183,0.5774647887323944,0.4507042253521127,0.20388349514563106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789658183.969,0.8260869565217391,0.782608695652174,0.6086956521739131,0.02702702702702703,0.9056603773584906,0.6698113207547169,0.5754716981132075,0.1497005988023952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789659697.811,1.0,0.4166666666666667,0.4166666666666667,0.4117647058823529,0.875,0.55,0.425,0.22807017543859648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789660805.488,0.9444444444444444,0.7222222222222222,0.6666666666666666,0.13333333333333333,0.9056603773584906,0.7924528301886793,0.6981132075471698,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789661749.9420002,0.4827586206896552,0.896551724137931,0.3793103448275862,-0.3,0.6223776223776224,0.9090909090909091,0.5314685314685315,-0.1872146118721461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789663504.984,0.9714285714285714,0.7714285714285715,0.7428571428571429,0.11475409836065574,0.7933333333333333,0.78,0.5733333333333334,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789664819.497,0.53125,0.8125,0.34375,-0.20930232558139536,0.625,0.859375,0.484375,-0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789666760.28,0.8,0.76,0.56,0.02564102564102564,0.7411764705882353,0.8352941176470589,0.5764705882352941,-0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789668684.972,0.6,0.8666666666666667,0.4666666666666667,-0.18181818181818182,0.8095238095238095,0.6547619047619048,0.4642857142857143,0.10569105691056911,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789670449.961,0.8666666666666667,0.7333333333333333,0.6,0.08333333333333333,0.8387096774193549,0.46774193548387094,0.3064516129032258,0.2839506172839506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789671602.393,0.7,1.0,0.7,-0.17647058823529413,0.8433734939759037,0.6987951807228916,0.5421686746987951,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789673571.864,0.75,0.75,0.5,0.0,0.7971014492753623,0.7536231884057971,0.5507246376811594,0.028037383177570093,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789681108.4099998,0.7058823529411765,0.8235294117647058,0.5294117647058824,-0.07692307692307693,0.7818181818181819,0.7636363636363637,0.5454545454545454,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789702326.9910002,0.7777777777777778,1.0,0.7777777777777778,-0.125,0.8541666666666666,0.7916666666666666,0.6458333333333334,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789705225.456,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.8823529411764706,0.5294117647058824,0.4117647058823529,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789706581.792,0.8947368421052632,0.7368421052631579,0.631578947368421,0.0967741935483871,0.7222222222222222,0.75,0.4722222222222222,-0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789712211.0449998,0.0,1.0,0.0,-1.0,0.4838709677419355,0.7419354838709677,0.22580645161290322,-0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789713750.544,0.4444444444444444,0.6666666666666666,0.1111111111111111,-0.2,0.5714285714285714,0.8,0.37142857142857144,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789721882.816,0.6875,0.8125,0.5,-0.08333333333333333,0.6470588235294118,0.8529411764705882,0.5,-0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789723385.334,0.4,0.9,0.3,-0.38461538461538464,0.6181818181818182,0.8181818181818182,0.43636363636363634,-0.13924050632911392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789730727.814,1.0,0.15384615384615385,0.15384615384615385,0.7333333333333333,0.9180327868852459,0.5737704918032787,0.4918032786885246,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,PRIMARY,BUY,1,1789733442.87,0.7777777777777778,0.9444444444444444,0.7222222222222222,-0.0967741935483871,0.8541666666666666,0.7916666666666666,0.6458333333333334,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789735360.477,0.625,0.9375,0.5625,-0.2,0.8392857142857143,0.7857142857142857,0.625,0.03296703296703297,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,PRIMARY,SELL,-1,1789742547.998,1.0,0.4,0.4,0.42857142857142855,0.8297872340425532,0.5531914893617021,0.3829787234042553,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,PRIMARY,SELL,-1,1789743963.4339998,0.9714285714285714,0.5714285714285714,0.5428571428571428,0.25925925925925924,0.972972972972973,0.5878378378378378,0.5608108108108109,0.24675324675324675,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,PRIMARY,SELL,-1,1789745356.959,0.8333333333333334,0.9166666666666666,0.75,-0.047619047619047616,0.8080808080808081,0.8787878787878788,0.6868686868686869,-0.041916167664670656,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,PRIMARY,BUY,1,1789747212.315,0.9375,0.65625,0.59375,0.17647058823529413,0.8571428571428571,0.8685714285714285,0.7257142857142858,-0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,PRIMARY,SELL,-1,1789749090.464,0.9310344827586207,0.6206896551724138,0.5517241379310345,0.2,0.8620689655172413,0.6637931034482759,0.5258620689655172,0.12994350282485875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,PRIMARY,SELL,-1,1789750451.994,0.9285714285714286,0.8928571428571429,0.8214285714285714,0.0196078431372549,0.8832116788321168,0.7956204379562044,0.6788321167883211,0.05217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,PRIMARY,SELL,-1,1789752032.405,0.9090909090909091,0.7727272727272727,0.6818181818181818,0.08108108108108109,0.7904761904761904,0.8,0.5904761904761905,-0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,1,PRIMARY,BUY,1,1789753818.487,0.9117647058823529,0.7941176470588235,0.7058823529411765,0.06896551724137931,0.8540145985401459,0.8175182481751825,0.6715328467153284,0.021834061135371178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,PRIMARY,BUY,1,1789758584.742,0.68,0.92,0.6,-0.15,0.5542168674698795,0.963855421686747,0.5180722891566265,-0.2698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,PRIMARY,BUY,1,1789759468.945,0.4090909090909091,1.0,0.4090909090909091,-0.41935483870967744,0.4153846153846154,0.9538461538461539,0.36923076923076925,-0.39325842696629215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,PRIMARY,BUY,1,1789761354.9889998,0.5555555555555556,0.8888888888888888,0.4444444444444444,-0.23076923076923078,0.3888888888888889,0.9444444444444444,0.3333333333333333,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,PRIMARY,BUY,1,1789762637.884,0.21428571428571427,0.9285714285714286,0.14285714285714285,-0.625,0.5072463768115942,0.8115942028985508,0.3188405797101449,-0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,PRIMARY,BUY,1,1789763699.256,0.7222222222222222,0.7777777777777778,0.5,-0.037037037037037035,0.625,0.9027777777777778,0.5277777777777778,-0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,1,PRIMARY,SELL,-1,1789767860.959,0.7142857142857143,0.7857142857142857,0.5,-0.047619047619047616,0.75,0.7142857142857143,0.4642857142857143,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,2,PRIMARY,BUY,1,1789963659.3660002,1.0,0.4230769230769231,0.4230769230769231,0.40540540540540543,0.898989898989899,0.5252525252525253,0.42424242424242425,0.2624113475177305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,2,PRIMARY,SELL,-1,1789967510.961,0.9285714285714286,0.5,0.42857142857142855,0.3,0.8679245283018868,0.6415094339622641,0.5094339622641509,0.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,2,PRIMARY,SELL,-1,1789968909.7459998,0.26666666666666666,1.0,0.26666666666666666,-0.5789473684210527,0.5662650602409639,0.9036144578313253,0.46987951807228917,-0.22950819672131148,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,2,PRIMARY,SELL,-1,1789993811.904,1.0,0.6,0.6,0.25,0.9375,0.5875,0.525,0.22950819672131148,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,3,PRIMARY,SELL,-1,1790005642.848,0.42857142857142855,0.8571428571428571,0.2857142857142857,-0.3333333333333333,0.8076923076923077,0.8846153846153846,0.6923076923076923,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,3,PRIMARY,BUY,1,1790006912.309,0.9411764705882353,0.7058823529411765,0.6470588235294118,0.14285714285714285,0.8076923076923077,0.7884615384615384,0.5961538461538461,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,3,PRIMARY,SELL,-1,1790008907.91,0.9285714285714286,0.42857142857142855,0.35714285714285715,0.3684210526315789,0.9375,0.5446428571428571,0.48214285714285715,0.26506024096385544,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,3,PRIMARY,SELL,-1,1790009592.7849998,0.7142857142857143,0.8571428571428571,0.5714285714285714,-0.09090909090909091,0.8157894736842105,0.7631578947368421,0.5789473684210527,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,3,PRIMARY,BUY,1,1790018369.8179998,0.6666666666666666,0.9259259259259259,0.5925925925925926,-0.16279069767441862,0.7638888888888888,0.9166666666666666,0.6805555555555556,-0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,4,PRIMARY,SELL,-1,1790052562.477,0.72,0.92,0.64,-0.12195121951219512,0.7530864197530864,0.9382716049382716,0.691358024691358,-0.10948905109489052,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,4,PRIMARY,SELL,-1,1790057259.33,1.0,1.0,1.0,0.0,0.8387096774193549,0.9354838709677419,0.7741935483870968,-0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,4,PRIMARY,SELL,-1,1790086794.95,0.7777777777777778,0.8888888888888888,0.6666666666666666,-0.06666666666666667,0.8547008547008547,0.7435897435897436,0.5982905982905983,0.06951871657754011,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789578167.976,0.7777777777777778,0.8518518518518519,0.6296296296296297,-0.045454545454545456,0.7456140350877193,0.8508771929824561,0.5964912280701754,-0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789581736.492,0.7714285714285715,0.8571428571428571,0.6285714285714286,-0.05263157894736842,0.7936507936507936,0.8253968253968254,0.6190476190476191,-0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789584430.963,0.9428571428571428,0.9714285714285714,0.9142857142857143,-0.014925373134328358,0.9166666666666666,0.875,0.7916666666666666,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789592591.9859998,0.7575757575757576,0.9393939393939394,0.696969696969697,-0.10714285714285714,0.8303030303030303,0.9636363636363636,0.793939393939394,-0.07432432432432433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789594275.981,0.9473684210526315,0.868421052631579,0.8157894736842105,0.043478260869565216,0.8324324324324325,0.8972972972972973,0.7297297297297297,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789594762.982,0.9393939393939394,0.9696969696969697,0.9090909090909091,-0.015873015873015872,0.9017341040462428,0.9421965317919075,0.8439306358381503,-0.0219435736677116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789595453.463,0.9142857142857143,0.8857142857142857,0.8,0.015873015873015872,0.84,0.8971428571428571,0.7371428571428571,-0.03289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789596621.4780002,0.8484848484848485,0.8787878787878788,0.7272727272727273,-0.017543859649122806,0.7884615384615384,0.8846153846153846,0.6730769230769231,-0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789596896.442,0.71875,0.84375,0.5625,-0.08,0.8012820512820513,0.9294871794871795,0.7307692307692307,-0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789597832.972,0.90625,0.9375,0.84375,-0.01694915254237288,0.8303030303030303,0.8545454545454545,0.6848484848484848,-0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789617600.971,0.9393939393939394,0.8181818181818182,0.7575757575757576,0.06896551724137931,0.8878504672897196,0.7289719626168224,0.616822429906542,0.09826589595375723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789621640.495,0.7777777777777778,0.9629629629629629,0.7407407407407407,-0.10638297872340426,0.7184466019417476,0.9320388349514563,0.6504854368932039,-0.12941176470588237,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789640119.977,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.0,0.5714285714285714,0.9047619047619048,0.47619047619047616,-0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789657766.486,0.6785714285714286,0.8928571428571429,0.5714285714285714,-0.13636363636363635,0.7063492063492064,0.8412698412698413,0.5476190476190477,-0.08717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789658354.461,1.0,0.6538461538461539,0.6538461538461539,0.20930232558139536,0.9509803921568627,0.7156862745098039,0.6666666666666666,0.1411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,BUY,1,1789658879.956,1.0,0.5833333333333334,0.5833333333333334,0.2631578947368421,0.6631578947368421,0.7473684210526316,0.4105263157894737,-0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical7d,500ms,0,SECONDARY,SELL,-1,1789659334.932,0.84,0.6,0.44,0.16666666666666666,0.7840909090909091,0.6136363636363636,0.3977272727272727,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
