window,interval,segment_id,engine,side,side_sign,entry_ts,raw_count2,raw_count10,event_rate_accel_2_10,median_iat2_ms,median_iat10_ms,iat_ratio_2_10,mid_move2,mid_move10,dir_mid_move2,dir_mid_move10,event_eff2,event_eff10,event_imb2,event_imb10,dir_event_imb2,dir_event_imb10,dir_imbalance_delta_2_10,quote_sidedness2,two_sided_update_frac2,spread_rel10,spread_change_rel2,spread_compression10,dir_range_position10
historical7d,500ms,0,PRIMARY,SELL,-1,1789586926.748,23.0,76.0,1.5131578947368423,50.50003528594971,92.00000762939453,0.548913381500793,0.23000000000047294,0.11499999999978172,-0.23000000000047294,-0.11499999999978172,0.3108108108119236,0.04070796460170837,0.2727272727272727,0.06666666666666667,-0.2727272727272727,-0.06666666666666667,-0.20606060606060606,0.3181818181818182,0.4090909090909091,0.7272727272722261,-0.30303030303147227,0.636363636366643,-0.25301204819393286
historical7d,500ms,0,PRIMARY,BUY,1,1789592304.8969998,23.0,90.0,1.2777777777777777,52.49989032745361,51.999568939208984,1.0096216449184328,0.22000000000025466,2.069999999999709,0.22000000000025466,2.069999999999709,0.4000000000003307,0.6142433234415727,0.047619047619047616,0.3409090909090909,0.047619047619047616,0.3409090909090909,-0.29329004329004327,-0.5,0.3181818181818182,0.7792207792193679,-0.6233766233788016,0.7792207792217303,0.9809069212414956
historical7d,500ms,0,PRIMARY,SELL,-1,1789593033.9889998,35.0,171.0,1.023391812865497,50.999999046325684,50.499916076660156,1.009902649519385,1.5,-1.6299999999991996,-1.5,1.6299999999991996,0.2868068833654242,0.10174781523090856,-0.11764705882352941,-0.08235294117647059,0.11764705882352941,0.08235294117647059,0.03529411764705882,0.0,0.7058823529411765,0.5454545454566125,-0.5454545454545454,1.954545454546488,0.039487726787515665
historical7d,500ms,0,PRIMARY,SELL,-1,1789594424.963,37.0,191.0,0.9685863874345549,50.00007152557373,50.00019073486328,0.9999976158233039,0.1500000000005457,-3.2349999999996726,-0.1500000000005457,3.2349999999996726,0.025295109612244075,0.07659524091393669,-0.05555555555555555,-0.037037037037037035,0.05555555555555555,0.037037037037037035,0.018518518518518517,0.1111111111111111,0.6666666666666666,0.4285714285705005,-0.5714285714294994,2.9428571428584793,0.4770819883795129
historical7d,500ms,0,PRIMARY,SELL,-1,1789595292.485,37.0,174.0,1.0632183908045978,52.00004577636719,50.99987983703613,1.0196111430561594,0.3400000000001455,-1.8450000000002547,-0.3400000000001455,1.8450000000002547,0.1359999999998603,0.1560253699788343,0.05555555555555555,-0.1411764705882353,-0.05555555555555555,0.1411764705882353,-0.19673202614379084,0.08333333333333333,0.75,0.707317073170894,-0.48780487805072825,1.243902439023146,0.7084112149536269
historical7d,500ms,0,PRIMARY,SELL,-1,1789596332.446,29.0,139.0,1.0431654676258992,52.00004577636719,52.00028419494629,0.999995415052383,-0.06500000000050932,2.25,0.06500000000050932,-2.25,0.02748414376345256,0.20756457564582334,-0.14285714285714285,-0.10144927536231885,0.14285714285714285,0.10144927536231885,0.041407867494824,-0.32142857142857145,0.4642857142857143,0.7058823529402324,-0.38235294117662794,1.117647058823372,-0.852882703777037
historical7d,500ms,0,PRIMARY,SELL,-1,1789597139.999,36.0,145.0,1.2413793103448276,51.000118255615234,51.999807357788086,0.980775138352063,-0.42999999999938154,-2.719999999999345,0.42999999999938154,2.719999999999345,0.2097560975606553,0.2674532940019959,-0.11764705882352941,-0.25874125874125875,0.11764705882352941,0.25874125874125875,-0.14109419991772934,0.0,0.7142857142857143,0.9666666666688899,-1.200000000001819,1.8000000000042442,0.9575856443716034
historical7d,500ms,0,PRIMARY,SELL,-1,1789598203.407,32.0,173.0,0.9248554913294798,50.99964141845703,50.499916076660156,1.009895567767643,-0.7849999999998545,-2.6450000000004366,0.7849999999998545,2.6450000000004366,0.550877192981229,0.2703117015841059,-0.6,-0.35714285714285715,0.6,0.35714285714285715,0.24285714285714283,-0.3225806451612903,0.4838709677419355,0.7727272727267089,-0.136363636362321,2.863636363633545,1.0
historical7d,500ms,0,PRIMARY,BUY,1,1789598739.483,30.0,150.0,1.0,50.00019073486328,51.000118255615234,0.980393623486513,0.944999999999709,1.6700000000000728,0.944999999999709,1.6700000000000728,0.440559440560336,0.14857651245554943,0.07142857142857142,0.10344827586206896,0.07142857142857142,0.10344827586206896,-0.03201970443349754,-0.3448275862068966,0.5172413793103449,0.5652173913047777,-0.28260869565041163,1.239130434781878,0.8752107925804127
historical7d,500ms,0,PRIMARY,BUY,1,1789599541.468,31.0,140.0,1.1071428571428572,50.99964141845703,51.000118255615234,0.9999906502734796,-0.020000000000436557,0.8899999999994179,-0.020000000000436557,0.8899999999994179,0.011904761905032587,0.1711538461536504,0.13333333333333333,0.2318840579710145,0.13333333333333333,0.2318840579710145,-0.09855072463768116,-0.03333333333333333,0.5666666666666667,0.805970149256041,-0.35820895522400215,0.9850746268666847,0.9221789883266114
historical7d,500ms,0,PRIMARY,BUY,1,1789615338.474,17.0,59.0,1.4406779661016949,74.50008392333984,73.50015640258789,1.0136044271154332,-0.15999999999985448,0.005000000000109139,-0.15999999999985448,0.005000000000109139,0.2857142857152138,0.001949317738831512,0.0,-0.10344827586206896,0.0,-0.10344827586206896,0.10344827586206896,-0.1875,0.4375,0.6829268292679139,-0.34146341463506613,0.4634146341477482,0.21259842519712113
historical7d,500ms,0,PRIMARY,BUY,1,1789616035.973,11.0,60.0,0.9166666666666666,51.49996280670166,51.000118255615234,1.0098008508251133,-0.125,0.4600000000000364,-0.125,0.4600000000000364,0.4098360655733794,0.1900826446283228,-0.1111111111111111,-0.06896551724137931,-0.1111111111111111,-0.06896551724137931,-0.042145593869731796,-0.5,0.5,0.7777777777777778,-0.41666666666856145,0.4722222222228538,0.3939393939398115
historical7d,500ms,0,PRIMARY,BUY,1,1789618080.499,10.0,82.0,0.6097560975609757,245.99981307983398,93.99986267089844,2.6170231114177303,-0.0749999999998181,-1.3800000000001091,-0.0749999999998181,-1.3800000000001091,0.15463917525688134,0.339901477832658,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,0.0,-0.3333333333333333,0.2222222222222222,0.27777777777904095,-0.4166666666660351,1.1944444444463391,-0.806853582553758
historical7d,500ms,0,PRIMARY,BUY,1,1789618633.982,12.0,76.0,0.7894736842105263,101.99999809265137,51.999807357788086,1.9615456917144651,0.09000000000014552,0.9849999999996726,0.09000000000014552,0.9849999999996726,0.16981132075536454,0.18291550603530765,0.45454545454545453,0.22666666666666666,0.45454545454545453,0.22666666666666666,0.22787878787878788,0.18181818181818182,0.45454545454545453,0.5454545454545454,-0.2272727272737608,0.6818181818192154,0.8992805755400108
historical7d,500ms,0,PRIMARY,SELL,-1,1789621006.3980002,16.0,85.0,0.9411764705882353,144.00005340576172,77.49998569488525,1.8580655482013237,0.6850000000013097,1.0450000000000728,-0.6850000000013097,-1.0450000000000728,0.6815920398016073,0.18253275109187816,0.4666666666666667,0.07142857142857142,-0.4666666666666667,-0.07142857142857142,-0.3952380952380953,0.26666666666666666,0.4666666666666667,0.4423076923090041,-0.44230769230725503,0.7115384615371497,-0.945525291829014
historical7d,500ms,0,PRIMARY,SELL,-1,1789623087.402,5.0,81.0,0.308641975308642,174.4999885559082,52.00016498565674,3.355758363536745,0.010000000000218279,0.4750000000003638,-0.010000000000218279,-0.4750000000003638,0.058823529413023525,0.12855209742900334,0.0,0.05,-0.0,-0.05,0.05,-0.5,0.5,0.7435897435890261,-0.10256410256392318,0.6666666666666666,-0.009708737864283501
historical7d,500ms,0,PRIMARY,BUY,1,1789626636.3049998,6.0,47.0,0.6382978723404255,203.99999618530273,100.00014305114746,2.039997043613848,0.22000000000116415,0.04500000000007276,0.22000000000116415,0.04500000000007276,0.7096774193555958,0.012244897959199835,0.6,0.043478260869565216,0.6,0.043478260869565216,0.5565217391304348,-0.2,0.8,0.9333333333319186,0.5333333333325249,1.1333333333361628,1.0
historical7d,500ms,0,PRIMARY,BUY,1,1789635294.824,17.0,55.0,1.5454545454545454,50.00019073486328,98.49989414215088,0.507616695127663,-0.06999999999970896,-0.3999999999996362,-0.06999999999970896,-0.3999999999996362,0.08749999999931787,0.19138755980775876,-0.3333333333333333,-0.19230769230769232,-0.3333333333333333,-0.19230769230769232,-0.141025641025641,0.0,0.5,1.0,-0.6666666666632982,0.6666666666632982,-0.89655172413566
historical7d,500ms,0,PRIMARY,BUY,1,1789639759.456,15.0,53.0,1.4150943396226416,54.000139236450195,77.00002193450928,0.7013003097892473,0.7250000000003638,1.0400000000008731,0.7250000000003638,1.0400000000008731,0.5642023346314958,0.3312101910833339,0.14285714285714285,0.038461538461538464,0.14285714285714285,0.038461538461538464,0.10439560439560439,0.07142857142857142,0.7857142857142857,0.724137931034699,-0.3103448275836114,0.8965517241387961,0.7161290322587761
historical7d,500ms,0,PRIMARY,BUY,1,1789640864.822,9.0,45.0,1.0,98.00004959106445,101.50015354156494,0.9655162694008421,0.05999999999949068,-1.5050000000010186,0.05999999999949068,-1.5050000000010186,0.260869565215672,0.6336842105282007,0.0,-0.3953488372093023,0.0,-0.3953488372093023,0.3953488372093023,0.25,0.5,0.8787878787879623,0.1212121212120377,0.6969696969712837,-0.8753894081004052
historical7d,500ms,0,PRIMARY,SELL,-1,1789643496.452,12.0,30.0,2.0,97.99981117248535,150.00009536743164,0.6533316591061534,-0.2250000000003638,-0.32999999999992724,0.2250000000003638,0.32999999999992724,0.5421686746985311,0.3837209302305906,0.09090909090909091,-0.034482758620689655,-0.09090909090909091,0.034482758620689655,-0.12539184952978055,0.8181818181818182,0.18181818181818182,0.5901639344266206,-0.3606557377035004,0.6557377049168107,0.5730337078646174
historical7d,500ms,0,PRIMARY,SELL,-1,1789644738.46,9.0,82.0,0.5487804878048781,102.4998426437378,52.00028419494629,1.9711400472249605,0.1750000000001819,-1.175000000000182,-0.1750000000001819,1.175000000000182,0.42168674698842706,0.23198420533075512,0.0,0.025,-0.0,-0.025,0.025,-0.25,0.75,0.7142857142858999,-0.31428571428486046,0.7999999999994802,0.06183368869956374
historical7d,500ms,0,PRIMARY,SELL,-1,1789648231.488,30.0,94.0,1.5957446808510638,51.000118255615234,52.99997329711914,0.9622668669983535,-1.0850000000000364,-1.2849999999998545,1.0850000000000364,1.2849999999998545,0.5636363636368619,0.30486358244426637,-0.35714285714285715,-0.18681318681318682,0.35714285714285715,0.18681318681318682,0.17032967032967034,-0.3103448275862069,0.6206896551724138,0.9199999999982538,-0.4400000000023283,1.0800000000017462,0.9120879120886443
historical7d,500ms,0,PRIMARY,BUY,1,1789653260.327,6.0,35.0,0.8571428571428571,56.999921798706055,150.49993991851807,0.3787371731149281,0.08500000000003638,-0.25,0.08500000000003638,-0.25,0.5151515151575283,0.154320987654418,0.6,0.11764705882352941,0.6,0.11764705882352941,0.48235294117647054,-0.4,0.2,0.882352941176628,-0.0882352941168603,0.4411764705896515,-0.35632183908238235
historical7d,500ms,0,PRIMARY,SELL,-1,1789655867.452,12.0,57.0,1.0526315789473684,97.0001220703125,97.49996662139893,0.9948733874645581,-0.21499999999923602,-0.4000000000005457,0.21499999999923602,0.4000000000005457,0.5308641975293117,0.18957345971658157,-0.2,-0.05454545454545454,0.2,0.05454545454545454,0.14545454545454548,-0.09090909090909091,0.7272727272727273,1.0344827586183105,0.034482758618310475,0.3103448275898838,0.8058252427178636
historical7d,500ms,0,PRIMARY,BUY,1,1789656821.38,22.0,71.0,1.5492957746478875,51.000118255615234,50.99987983703613,1.0000046748851148,0.6450000000004366,1.8200000000006185,0.6450000000004366,1.8200000000006185,0.6,0.46666666666675993,0.3333333333333333,0.08571428571428572,0.3333333333333333,0.08571428571428572,0.2476190476190476,0.3333333333333333,0.38095238095238093,0.8888888888866432,-0.4074074074089045,0.8888888888900117,1.0
historical7d,500ms,0,PRIMARY,BUY,1,1789658183.969,23.0,106.0,1.0849056603773586,51.999688148498535,52.00004577636719,0.9999931225470418,0.34499999999934516,1.7749999999996362,0.34499999999934516,1.7749999999996362,0.29361702127622025,0.3377735490008168,0.23809523809523808,0.13725490196078433,0.23809523809523808,0.13725490196078433,0.10084033613445376,0.045454545454545456,0.5909090909090909,0.710526315788025,-0.1842105263173641,0.6315789473676653,0.8597402597400463
historical7d,500ms,0,PRIMARY,BUY,1,1789659697.811,12.0,80.0,0.75,96.9998836517334,95.00002861022949,1.0210510993602855,0.22000000000025466,1.305000000000291,0.22000000000025466,1.305000000000291,0.6285714285698695,0.3024333719580618,0.6363636363636364,0.4936708860759494,0.6363636363636364,0.4936708860759494,0.14269275028768696,0.6363636363636364,0.36363636363636365,0.7333333333348492,-0.6666666666666666,0.8333333333340912,1.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789660805.488,36.0,159.0,1.1320754716981132,50.00019073486328,50.00019073486328,1.0,-1.7150000000001455,-6.270000000000437,1.7150000000001455,6.270000000000437,0.28559533721895997,0.3526434195726011,-0.02857142857142857,-0.09554140127388536,0.02857142857142857,0.09554140127388536,-0.06696997270245679,0.22857142857142856,0.6571428571428571,0.7187500000021316,0.21875000000213163,0.875,0.8019943019943973
historical7d,500ms,0,PRIMARY,BUY,1,1789661749.9420002,29.0,143.0,1.013986013986014,50.999999046325684,50.999999046325684,1.0,-0.9349999999994907,0.44500000000061846,-0.9349999999994907,0.44500000000061846,0.6012861736337038,0.06108442004119799,-0.21428571428571427,-0.05714285714285714,-0.21428571428571427,-0.05714285714285714,-0.15714285714285714,-0.42857142857142855,0.35714285714285715,0.7777777777777778,-0.41666666666856145,0.5000000000012632,-0.2651757188491496
historical7d,500ms,0,PRIMARY,SELL,-1,1789663504.984,35.0,150.0,1.1666666666666667,49.99983310699463,50.99987983703613,0.980391194386398,-1.7199999999993452,-2.2849999999998545,1.7199999999993452,2.2849999999998545,0.6187050359708417,0.24662709120355047,-0.375,-0.1292517006802721,0.375,0.1292517006802721,0.2457482993197279,0.17647058823529413,0.7647058823529411,0.7435897435930922,-0.25641025640923987,0.5128205128184797,0.972891566265014
historical7d,500ms,0,PRIMARY,BUY,1,1789664819.497,32.0,128.0,1.25,51.000118255615234,52.00004577636719,0.980770641528812,0.215000000001055,1.6900000000005093,0.215000000001055,1.6900000000005093,0.26380368098184154,0.26040061633283396,0.16129032258064516,0.031746031746031744,0.16129032258064516,0.031746031746031744,0.1295442908346134,-0.3225806451612903,0.3548387096774194,0.9062499999994227,0.1562500000004885,0.656249999999778,1.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789666760.28,25.0,85.0,1.4705882352941178,52.00004577636719,53.49993705749512,0.9719646159673789,-0.37999999999919964,-0.8400000000001455,0.37999999999919964,0.8400000000001455,0.23456790123422136,0.2033898305081909,0.16666666666666666,-0.07317073170731707,-0.16666666666666666,0.07317073170731707,-0.2398373983739837,0.041666666666666664,0.5416666666666666,0.9333333333319186,0.13333333333313122,0.3999999999993937,0.5280898876396993
historical7d,500ms,0,PRIMARY,SELL,-1,1789668684.972,15.0,84.0,0.8928571428571428,99.49994087219238,54.99982833862305,1.8090954804366108,-0.3000000000001819,-0.13999999999941792,0.3000000000001819,0.13999999999941792,0.5454545454564997,0.04242424242409878,-0.42857142857142855,0.03614457831325301,0.42857142857142855,-0.03614457831325301,0.46471600688468157,-0.21428571428571427,0.5,0.8169014084531219,0.05633802817024094,0.5070422535167967,0.969849246232295
historical7d,500ms,0,PRIMARY,BUY,1,1789670449.961,15.0,62.0,1.2096774193548387,75.5000114440918,99.00021553039551,0.7626247179321689,-0.010000000000218279,0.22999999999956344,-0.010000000000218279,0.22999999999956344,0.011111111111358134,0.10222222222219347,-0.14285714285714285,0.06666666666666667,-0.14285714285714285,0.06666666666666667,-0.2095238095238095,0.14285714285714285,0.5714285714285714,0.954545454544515,-0.09090909091097003,0.590909090908903,0.4206896551718773
historical7d,500ms,0,PRIMARY,BUY,1,1789671602.393,30.0,83.0,1.8072289156626504,50.99987983703613,51.000118255615234,0.9999953251367397,0.625,0.6700000000000728,0.625,0.6700000000000728,0.29976019184690983,0.1599045346062726,0.25925925925925924,0.08860759493670886,0.25925925925925924,0.08860759493670886,0.17065166432255038,-0.27586206896551724,0.7241379310344828,1.0740740740758208,0.11111111111036255,0.7037037037034541,0.5480769230775369
historical7d,500ms,0,PRIMARY,SELL,-1,1789673571.864,4.0,69.0,0.2898550724637681,52.00028419494629,58.00008773803711,0.8965552678094298,0.024999999999636202,-0.6149999999997817,-0.024999999999636202,0.6149999999997817,0.384615384606774,0.22323049001798706,0.3333333333333333,-0.13432835820895522,-0.3333333333333333,0.13432835820895522,-0.46766169154228854,-0.3333333333333333,0.6666666666666666,0.9166666666685614,0.04166666666761406,1.0,0.3666666666667341
historical7d,500ms,0,PRIMARY,SELL,-1,1789681108.4099998,17.0,55.0,1.5454545454545454,76.5000581741333,100.00014305114746,0.7649994874007882,-0.27000000000043656,-0.7300000000004729,0.27000000000043656,0.7300000000004729,0.6136363636366455,0.36868686868735817,-0.6,-0.5,0.6,0.5,0.09999999999999998,-0.125,0.5,1.0799999999981083,-0.08000000000174623,0.32000000000334694,0.9597315436257178
historical7d,500ms,0,PRIMARY,BUY,1,1789702326.9910002,9.0,48.0,0.9375,126.50001049041748,98.00028800964355,1.2908126400400932,-0.10999999999876309,-0.25,-0.10999999999876309,-0.25,0.2291666666642982,0.09727626459151956,-0.25,-0.043478260869565216,-0.25,-0.043478260869565216,-0.20652173913043478,-0.25,0.75,0.6444444444446241,-0.3111111111099434,0.48888888888965243,-0.904761904759705
historical7d,500ms,0,PRIMARY,BUY,1,1789705225.456,6.0,34.0,0.8823529411764706,51.000118255615234,150.00009536743164,0.340000572204226,0.08500000000003638,0.3999999999996362,0.08500000000003638,0.3999999999996362,0.4857142857139887,0.19704433497530324,0.6,0.15151515151515152,0.6,0.15151515151515152,0.4484848484848485,0.6,0.0,0.40000000000080843,-0.33333333333265963,0.7777777777789006,1.0
historical7d,500ms,0,PRIMARY,SELL,-1,1789706581.792,19.0,36.0,2.638888888888889,53.00009250640869,101.99999809265137,0.5196087597792525,-0.39500000000043656,-0.8500000000003638,0.39500000000043656,0.8500000000003638,0.30038022813751325,0.3441295546566158,-0.2222222222222222,-0.37142857142857144,0.2222222222222222,0.37142857142857144,-0.14920634920634923,0.16666666666666666,0.6111111111111112,0.578947368419163,-0.3421052631580837,0.7894736842131717,0.7171717171728307
historical7d,500ms,0,PRIMARY,SELL,-1,1789712211.0449998,5.0,31.0,0.8064516129032258,226.99987888336182,175.5000352859497,1.2934463432642689,-0.09499999999934516,-0.009999999999308784,0.09499999999934516,0.009999999999308784,1.0,0.006451612902786675,-1.0,-0.26666666666666666,1.0,0.26666666666666666,0.7333333333333334,-1.0,0.0,0.564102564104059,-0.4871794871791882,0.6923076923075129,0.9285714285698818
historical7d,500ms,0,PRIMARY,BUY,1,1789713750.544,9.0,35.0,1.2857142857142858,101.99999809265137,125.49996376037598,0.8127492234771128,-0.09999999999854481,-0.1749999999992724,-0.09999999999854481,-0.1749999999992724,0.6249999999914735,0.12195121951157678,-0.5,-0.11764705882352941,-0.5,-0.11764705882352941,-0.38235294117647056,-0.25,0.0,0.8285714285704634,-0.28571428571502816,0.4857142857139887,-1.0
historical7d,500ms,0,PRIMARY,BUY,1,1789721882.816,16.0,34.0,2.3529411764705883,55.9999942779541,100.00014305114746,0.5599991416943431,0.02999999999974534,0.44500000000061846,0.02999999999974534,0.44500000000061846,0.024590163934175697,0.20843091334912572,-0.3333333333333333,-0.2727272727272727,-0.3333333333333333,-0.2727272727272727,-0.06060606060606061,-0.06666666666666667,0.5333333333333333,0.8771929824551886,-0.14035087719270253,0.8771929824551886,0.1948051948046119
historical7d,500ms,0,PRIMARY,BUY,1,1789723385.334,10.0,55.0,0.9090909090909091,97.99981117248535,97.99981117248535,1.0,0.03999999999996362,0.14499999999952706,0.03999999999996362,0.14499999999952706,0.16666666666729826,0.05906313645608657,0.3333333333333333,0.09433962264150944,0.3333333333333333,0.09433962264150944,0.23899371069182387,-0.6666666666666666,0.3333333333333333,0.5102040816328803,-0.40816326530593305,0.7142857142849188,0.9007092198559785
historical7d,500ms,0,PRIMARY,SELL,-1,1789730727.814,13.0,61.0,1.0655737704918034,121.99997901916504,99.49994087219238,1.2261311710312868,-0.19499999999970896,-0.3600000000005821,0.19499999999970896,0.3600000000005821,0.6393442622897046,0.16143497757863629,-0.16666666666666666,-0.1864406779661017,0.16666666666666666,0.1864406779661017,-0.01977401129943504,0.8333333333333334,0.16666666666666666,0.9090909090916608,-0.1515151515129801,0.39393939393981153,1.0
historical7d,500ms,0,PRIMARY,BUY,1,1789733442.87,18.0,48.0,1.875,52.00004577636719,98.00028800964355,0.530611152604472,1.2899999999990541,1.2249999999994543,1.2899999999990541,1.2249999999994543,0.6789473684213349,0.4528650646952765,0.5294117647058824,0.06382978723404255,0.5294117647058824,0.06382978723404255,0.4655819774718398,-0.23529411764705882,0.7647058823529411,0.8363636363650795,0.07272727272883615,0.7999999999973542,0.9243986254291494
historical7d,500ms,0,PRIMARY,SELL,-1,1789735360.477,16.0,56.0,1.4285714285714286,51.000118255615234,53.00021171569824,0.9622625382930198,0.11000000000058208,-0.8949999999995271,-0.11000000000058208,0.8949999999995271,0.22916666666808774,0.35445544554429054,0.06666666666666667,-0.09433962264150944,-0.06666666666666667,0.09433962264150944,-0.16100628930817612,-0.3333333333333333,0.5333333333333333,0.8928571428579549,-0.14285714285714285,0.750000000000812,0.7904761904751181
historical7d,500ms,1,PRIMARY,SELL,-1,1789742547.998,5.0,47.0,0.5319148936170213,502.9999017715454,99.99990463256836,5.030003814700904,-0.010000000000218279,-0.3249999999989086,0.010000000000218279,0.3249999999989086,0.11111111111335678,0.1851851851848397,-0.5,-0.391304347826087,0.5,0.391304347826087,0.10869565217391303,0.5,0.5,0.9166666666672982,0.05555555555429237,0.5555555555555556,0.9677419354831611
historical7d,500ms,1,PRIMARY,SELL,-1,1789743963.4339998,35.0,148.0,1.1824324324324325,49.99995231628418,50.99987983703613,0.9803935318289553,-0.8250000000007276,-1.2400000000006912,0.8250000000007276,1.2400000000006912,0.6626506024088288,0.2105263157894493,-0.35294117647058826,-0.2191780821917808,0.35294117647058826,0.2191780821917808,0.13376309427880745,0.38235294117647056,0.5588235294117647,0.8627450980413837,-0.3529411764680706,1.0588235294149118,1.0
historical7d,500ms,1,PRIMARY,SELL,-1,1789745356.959,24.0,99.0,1.2121212121212122,51.000118255615234,52.00004577636719,0.980770641528812,-0.2600000000002183,-0.8450000000011642,0.2600000000002183,0.8450000000011642,0.23214285714326316,0.16950852557700577,-0.4782608695652174,-0.30526315789473685,0.4782608695652174,0.30526315789473685,0.17299771167048056,-0.08695652173913043,0.7391304347826086,0.7999999999987873,-0.4000000000024253,0.9666666666659592,0.2472324723251691
