trade_id,interval,segment_id,engine,side,side_sign,entry_ts,exit_ts,exit_reason,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd,entry_m10,entry_m30,entry_m60,entry_m120,entry_qacc,entry_imb10,entry_range60,entry_spread,entry_directional_imb10
500ms-s0-t33,500ms,0,MICRO,SELL,-1,1789597030.492,1789597030.993,momentum_zero_cross,0.500999927520752,0.05022261929192878,-6.632845984554728,0.0,-1.3799999999991996,-4.525000000000546,-4.470000000000255,-4.444999999999709,-9.0,1.0570866141732282,-0.25139664804469275,5.960000000000946,0.2599999999993088,0.25139664804469275
500ms-s0-t34,500ms,0,PRIMARY,SELL,-1,1789597139.999,1789597189.9910002,emergency_stop,49.992000102996826,0.04970281518225762,-19.740154723742112,0.75,-4.149999999999636,-2.7399999999997817,-5.114999999999782,-3.2150000000001455,-5.279999999998836,0.9518599562363238,-0.2638888888888889,7.684999999999491,0.2899999999999636,0.2638888888888889
500ms-s0-t35,500ms,0,MICRO,BUY,1,1789597519.43,1789597531.484,emergency_stop,12.053999900817871,0.048155815059709985,-18.48053663998875,0.0,-4.010000000000218,1.0,4.4099999999998545,4.740000000000691,7.6850000000004,0.9874213836477987,0.0718954248366013,6.109999999999673,0.2899999999999636,0.0718954248366013
500ms-s0-t36,500ms,0,SECONDARY,BUY,1,1789597832.972,1789598468.973,take_profit,636.0010001659393,0.046707528921789136,35.80476891504488,8.010000000000218,-1.5600000000004002,0.8149999999995998,3.1599999999998545,8.125,9.274999999999636,0.9611650485436893,-0.22981366459627328,8.604999999999563,0.13000000000010914,-0.22981366459627328
500ms-s0-t37,500ms,0,PRIMARY,BUY,1,1789598469.9750001,1789599370.496,max_hold,900.5209999084473,0.04951348372176569,29.14204787850435,10.099999999999454,-2.5,1.0449999999991633,1.625,2.800000000000182,8.295000000000073,1.0206185567010309,-0.015384615384615385,3.9399999999996,0.2600000000002183,-0.015384615384615385
500ms-s0-t38,500ms,0,MICRO,BUY,1,1789614642.982,1789614793.947,trail,150.9649999141693,0.051797293158432,26.718821442420243,6.529999999999745,-0.75,0.27999999999974534,0.4499999999998181,2.819999999999709,6.359999999999673,0.8709677419354839,0.022222222222222223,3.1299999999991996,0.24000000000069122,0.022222222222222223
500ms-s0-t39,500ms,0,PRIMARY,BUY,1,1789615338.474,1789615398.95,emergency_stop,60.4760000705719,0.05389119873436139,-20.733153579388386,0.27000000000043656,-4.019999999999527,-0.03999999999996362,0.9350000000004002,2.1700000000000728,3.3150000000005093,0.9365079365079365,-0.11864406779661017,3.1699999999991633,0.27999999999974534,-0.11864406779661017
500ms-s0-t40,500ms,0,PRIMARY,BUY,1,1789616035.973,1789616098.7059999,emergency_stop,62.73299980163574,0.05226637909252059,-20.058028976583305,0.0,-4.009999999999309,0.6649999999999636,1.0450000000000728,2.4650000000001455,2.5650000000005093,1.0909090909090908,-0.05084745762711865,3.490000000000691,0.27999999999974534,-0.05084745762711865
500ms-s0-t41,500ms,0,SECONDARY,BUY,1,1789617600.971,1789617657.826,take_profit,56.855000019073486,0.050694467741313295,39.24917720171856,8.090000000000146,-0.8900000000003274,3.0150000000003274,2.930000000000291,1.5050000000001091,5.164999999999964,1.1423487544483986,0.009345794392523364,4.050000000001091,0.23999999999978172,0.009345794392523364
500ms-s0-t42,500ms,0,MICRO,BUY,1,1789617976.963,1789618099.9689999,trail,123.00599980354309,0.05377035457151754,29.93648180876144,7.709999999999127,0.0,1.9699999999993452,2.3400000000001455,4.045000000000073,6.149999999999636,1.1467181467181466,0.04081632653061224,4.050000000000182,0.11000000000058208,0.04081632653061224
