trade_id,interval,segment_id,engine,side,side_sign,entry_ts,exit_ts,exit_reason,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd,entry_m10,entry_m30,entry_m60,entry_m120,entry_qacc,entry_imb10,entry_range60,entry_spread,entry_directional_imb10
1s-s0-t55,1s,0,SECONDARY,BUY,1,1789640119.977,1789640477.5609999,emergency_stop,357.58399987220764,0.04631254143906712,-17.817474037662002,4.270000000000437,-4.019999999999527,0.9049999999997453,1.5049999999991996,2.2849999999998545,4.860000000000582,0.7875,0.047619047619047616,2.649999999999636,0.25,0.047619047619047616
1s-s0-t56,1s,0,PRIMARY,BUY,1,1789640906.6929998,1789641806.8899999,max_hold,900.1970000267029,0.04491621831467941,6.018006983481029,5.4399999999996,-1.4400000000005093,-0.21000000000003638,1.0200000000004366,0.5999999999994543,4.914999999999964,0.9725274725274725,-0.20689655172413793,2.244999999999891,0.2600000000002183,-0.20689655172413793
1s-s0-t57,1s,0,BURST,BUY,1,1789641992.757,1789642020.8430002,momentum_zero_cross,28.086000204086304,0.045387838606983415,-3.952777436925311,0.0,-1.050000000000182,2.3049999999993815,4.275000000000546,3.7950000000000728,3.9000000000005457,1.3813953488372093,0.20408163265306123,4.729999999999563,0.22999999999956344,0.20408163265306123
1s-s0-t58,1s,0,PRIMARY,SELL,-1,1789643496.9,1789643837.992,momentum_zero_cross,341.0920000076294,0.0450780666084908,5.263160078815485,5.25,-0.7100000000000364,-0.32999999999992724,-1.5900000000001455,-2.7349999999996726,-3.2799999999997453,0.47368421052631576,-0.06666666666666667,2.6700000000000728,0.18000000000029104,0.06666666666666667
1s-s0-t59,1s,0,PRIMARY,SELL,-1,1789644739.96,1789644835.7900002,momentum_zero_cross,95.83000016212463,0.045490530917958585,-9.838998906058606,0.5500000000001819,-2.2799999999997453,-1.2399999999997817,-1.5750000000007276,-1.2049999999999272,-2.2050000000008367,1.4035087719298245,-0.012658227848101266,2.880000000000109,0.22000000000025466,0.012658227848101266
1s-s0-t60,1s,0,PRIMARY,SELL,-1,1789648231.537,1789648562.968,emergency_stop,331.43099999427795,0.044719466418899116,-17.1189873886725,0.0,-4.0,-1.2749999999996362,-1.784999999998945,-1.6249999999990905,-2.389999999999418,1.2330508474576272,-0.2,1.784999999998945,0.2899999999999636,0.2
1s-s0-t61,1s,0,BURST,BUY,1,1789654187.951,1789654261.9539998,momentum_zero_cross,74.00299978256226,0.04337788242633214,3.5286512754878543,3.8499999999994543,-0.8699999999998909,1.9750000000003638,5.105000000001382,3.390000000001237,3.100000000000364,1.3480176211453745,0.29292929292929293,5.105000000001382,0.21000000000003638,0.29292929292929293
1s-s0-t62,1s,0,MICRO,SELL,-1,1789654359.968,1789654388.962,momentum_zero_cross,28.99399995803833,0.04365441642679983,-3.342255461056152,0.0,-0.9399999999995998,-0.4000000000005457,-0.21500000000014552,-2.4700000000002547,-6.4950000000008,0.9190751445086706,-0.05660377358490566,2.735000000000582,0.18999999999959982,0.05660377358490566
1s-s0-t63,1s,0,PRIMARY,SELL,-1,1789656063.875,1789656172.82,momentum_zero_cross,108.9449999332428,0.04339248992823897,-7.43342681454661,0.0,-1.7899999999999636,-0.30499999999938154,-1.4399999999995998,-2.074999999999818,-1.5150000000003274,1.139240506329114,-0.03333333333333333,2.1549999999997453,0.27000000000043656,0.03333333333333333
1s-s0-t64,1s,0,SECONDARY,BUY,1,1789656500.8060002,1789656875.82,take_profit,375.01399970054626,0.04280994575095237,32.81698369111117,8.010000000000218,-1.9899999999997817,1.1750000000010914,2.1700000000000728,4.550000000000182,4.704999999999927,1.0702702702702702,0.21212121212121213,4.815000000000509,0.26999999999952706,0.21212121212121213
1s-s0-t65,1s,0,PRIMARY,BUY,1,1789656876.67,1789657776.993,max_hold,900.3229999542236,0.04538175324194091,54.679995204519244,13.319999999999709,-0.6100000000005821,0.9099999999998545,0.5049999999991996,1.6649999999999636,3.2100000000000364,1.3006993006993006,0.16129032258064516,1.875,0.27000000000043656,0.16129032258064516
1s-s0-t66,1s,0,PRIMARY,BUY,1,1789658234.879,1789659135.966,max_hold,901.087000131607,0.049666925291811236,61.316654757504146,21.979999999999563,-1.110000000000582,-0.3499999999994543,-1.5399999999990541,2.4900000000016007,4.380000000001019,1.0142045454545454,0.0847457627118644,5.234999999999673,0.2899999999999636,0.0847457627118644
