window,interval,segment_id,engine,side,side_sign,entry_index,exit_index,entry_ts,exit_ts,hold_sec,exit_reason,pnl_inr,mfe_usd,mae_usd,censored,fixed_balance_inr,range60_rel,spread_rel,activity_rel,er60,spread_to_range,dir_m10_rel,dir_m30_rel,dir_m60_rel,dir_m300_rel,dir_eff60,flow_align10,flow_align60,accel_10_60,accel_30_300,short_long_balance,pullback60,pullback300,market_heat,execution_heat,session_age_sec,trade_id,raw_count2,raw_count10,event_rate_accel_2_10,median_iat2_ms,median_iat10_ms,iat_ratio_2_10,mid_move2,mid_move10,dir_mid_move2,dir_mid_move10,event_eff2,event_eff10,event_imb2,event_imb10,dir_event_imb2,dir_event_imb10,dir_imbalance_delta_2_10,quote_sidedness2,two_sided_update_frac2,spread_rel10,spread_change_rel2,spread_compression10,dir_range_position10
historical7d,500ms,0,MICRO,BUY,1,101478,101561,1789639878.484,1789639924.189,45.704999923706055,stagnation,-0.7875000000001364,0.680000000000291,-0.6999999999998181,False,500.0,2.425287356322401,0.8529411764701161,1.1962616822429906,0.2045209903120652,0.0687203791469214,6.187500000004263,1.6577946768065728,5.54744525547015,3.60121765601176,0.2045209903120652,0.1111111111111111,-0.0157894736842105,0.6400547445341136,-1.9434229792051876,-0.651684117335537,0.0023696682464975,0.0014503263234545,2.9012783327968905,1.0203408466184567,6384.4400000572205,historical7d|500ms|0|MICRO|BUY|1789639878.484000,25.0,64.0,1.953125,52.00004577636719,98.9999771118164,0.525253109075321,0.9499999999989086,1.9399999999995998,0.9499999999989086,1.9399999999995998,0.7661290322550716,0.5655976676372695,0.08333333333333333,0.0967741935483871,0.08333333333333333,0.0967741935483871,-0.013440860215053765,-0.375,0.4583333333333333,1.1599999999998545,-0.31999999999970896,0.6400000000030559,0.9905660377356427
historical7d,500ms,0,MICRO,BUY,1,101957,102042,1789640146.371,1789640191.4350002,45.06400012969971,stagnation,0.0374999999974079,0.3199999999997089,-1.3299999999999272,False,500.0,2.8271954674221766,0.6764705882363956,1.3644859813084111,0.2063424041140789,0.0460921843688342,3.283582089541339,4.006578947364969,6.018749999998131,4.220708446865846,0.2063424041140789,0.0,-0.0157068062827225,-2.7351679104567923,-0.2141294995008769,-1.4746487049788346,0.0,0.0,3.857668581716241,0.9230346344160164,6652.327000141144,historical7d|500ms|0|MICRO|BUY|1789640146.371000,22.0,73.0,1.5068493150684932,52.00004577636719,52.500009536743164,0.990476882484639,0.5349999999998545,1.125,0.5349999999998545,1.125,0.6184971098265775,0.2941176470591872,0.5,0.014084507042253521,0.5,0.014084507042253521,0.4859154929577465,-0.14285714285714285,0.5714285714285714,0.8518518518550956,-0.11111111111036255,0.629629629631002,1.0
historical7d,500ms,0,MICRO,SELL,-1,125333,125385,1789654359.42,1789654388.461,29.04099988937378,momentum_zero_cross,-1.5750000000002728,0.0900000000001455,-0.819999999999709,False,500.0,1.6299559471360368,0.6666666666675853,1.0408163265306123,0.1310466138959704,0.0792792792793814,1.6460176991167252,0.1481481481475778,2.8745980707397605,0.7317073170730934,0.1310466138959704,0.1764705882352941,0.0220048899755501,-1.2285803716230352,-0.5835591689255156,-0.9060697702742754,0.1567567567565937,0.117270788912606,1.6964847613048546,0.6938775510213644,868.8289999961853,historical7d|500ms|0|MICRO|SELL|1789654359.420000,13.0,51.0,1.2745098039215688,99.99990463256836,96.50003910064697,1.0362680219048526,-0.6550000000006548,-0.3850000000002183,0.6550000000006548,0.3850000000002183,0.9849624060174232,0.15187376725869542,-0.8333333333333334,-0.16,0.8333333333333334,0.16,0.6733333333333333,0.25,0.75,0.8461538461541153,-0.3461538461541152,0.6538461538458847,1.0
historical7d,500ms,0,MICRO,BUY,1,130049,130055,1789657104.479,1789657107.496,3.0169999599456787,trail,7.162499999999455,4.409999999999855,-0.3099999999994907,False,500.0,1.826809015420793,0.8253968253973754,1.724770642201835,0.1246063877645289,0.0675324675325338,4.6711409395974135,1.2471482889741834,2.722358722359346,4.4971493728616565,0.1246063877645289,0.1208791208791208,0.0852713178294573,1.9487822172380675,-3.250001083887473,-0.6506094333247028,0.012987012987062,0.0048053820278888,3.150826558707423,1.423620212611987,3613.888000011444,historical7d|500ms|0|MICRO|BUY|1789657104.479000,16.0,94.0,0.851063829787234,51.000118255615234,52.99997329711914,0.9622668669983535,0.2649999999994179,1.7150000000001455,0.2649999999994179,1.7150000000001455,0.5824175824163963,0.43036386449260383,0.4666666666666667,0.1111111111111111,0.4666666666666667,0.1111111111111111,0.35555555555555557,-0.26666666666666666,0.6,0.7428571428579596,-0.08571428571358039,0.7714285714274206,0.9472295514509821
historical7d,500ms,0,MICRO,BUY,1,131351,131946,1789657766.486,1789658066.8019998,300.31599974632263,momentum_zero_cross,-1.2750000000005457,1.949999999999818,-1.950000000000728,False,500.0,1.5505415162455238,0.5714285714307987,1.7872340425531914,0.0928874734606645,0.0465657741561639,3.722488038278436,3.14646464646512,2.734374999999312,1.1870824053452531,0.0928874734606645,0.12,-0.0369127516778523,0.9881130382791246,1.9593822411198665,1.4737476396994955,0.0058207217696263,0.0029958058718444,2.7711805822260422,1.0212765957486616,4275.894999980927,historical7d|500ms|0|MICRO|BUY|1789657766.486000,28.0,126.0,1.1111111111111112,49.99995231628418,50.00019073486328,0.9999952316466078,1.7400000000006912,1.9200000000000728,1.7400000000006912,1.9200000000000728,0.687747035573465,0.22641509433978857,0.4074074074074074,0.11290322580645161,0.4074074074074074,0.11290322580645161,0.29450418160095576,-0.2222222222222222,0.5555555555555556,0.4444444444453427,-0.5333333333299648,0.7333333333319859,0.9810246679312762
historical7d,500ms,0,MICRO,BUY,1,132576,132787,1789658385.9910002,1789658491.915,105.92399978637695,trail,26.6062499999984,7.639999999999418,-2.6400000000003274,False,500.0,1.2465454545454122,0.7249999999997442,0.8673469387755102,0.1024214167541642,0.0676779463243812,2.333333333332828,-0.438818565400465,1.8969359331479203,4.043360433603962,0.1024214167541642,0.0864197530864197,-0.0304975922953451,0.4363974001849078,-4.482178999004427,-2.02289079940976,0.1633605600930997,0.0543900543899738,1.08118738404449,0.628826530612023,4895.400000095367,historical7d|500ms|0|MICRO|BUY|1789658385.991000,13.0,85.0,0.7647058823529411,97.9999303817749,56.999921798706055,1.7192993830387953,0.4150000000008731,1.4450000000006185,0.4150000000008731,1.4450000000006185,0.954022988504882,0.3910690121783366,0.8333333333333334,0.1,0.8333333333333334,0.1,0.7333333333333334,0.08333333333333333,0.75,0.8285714285726165,-0.028571428572096772,0.6000000000010394,1.0
historical7d,500ms,0,MICRO,BUY,1,133552,133792,1789658877.499,1789659002.961,125.46199989318848,emergency_stop,-16.237499999999727,1.6700000000000728,-4.329999999999927,False,500.0,1.6456494325349444,0.6585365853671522,0.9444444444444444,0.1299243706962717,0.041379310344891,1.4539007092207823,4.054852320674771,3.365497076024279,2.411924119240925,0.1299243706962717,0.1372549019607843,0.0930232558139534,-1.9115963668034963,1.6429282014338455,-0.1343340826848253,0.013793103448297,0.0077619663648247,1.5542244640607807,0.6219512195134215,5386.907999992371,historical7d|500ms|0|MICRO|BUY|1789658877.499000,18.0,102.0,0.8823529411764707,51.000118255615234,53.999900817871094,0.944448369037317,0.1999999999998181,0.9099999999998545,0.1999999999998181,0.9099999999998545,0.3174603174608903,0.2058823529409707,0.4117647058823529,0.12871287128712872,0.4117647058823529,0.12871287128712872,0.2830518345952242,-0.058823529411764705,0.23529411764705882,0.6750000000001706,-0.3499999999980673,0.649999999999659,0.819999999999709
historical7d,500ms,0,MICRO,SELL,-1,133935,133936,1789659075.4380002,1789659075.985,0.5469996929168701,momentum_zero_cross,-0.8624999999983629,0.0,-0.2299999999995634,False,500.0,1.8234552332915603,0.6829268292679139,0.6355140186915887,0.085611186287759,0.0387275242046648,4.218181818184079,3.911214953271616,2.557951482479837,-0.7194112235511925,0.085611186287759,0.1764705882352941,-0.0,1.660230335704242,4.630626176822808,3.145428256263526,0.0048409405256931,0.2607287449393578,1.158831363213328,0.4340095737403565,5584.84700012207,historical7d|500ms|0|MICRO|SELL|1789659075.438000,15.0,68.0,1.1029411764705883,96.50015830993652,105.00001907348633,0.9190489598139882,-0.7249999999994543,-2.8299999999999272,0.7249999999994543,2.8299999999999272,0.8682634730532008,0.4249249249248072,0.0,-0.16417910447761194,-0.0,0.16417910447761194,-0.16417910447761194,0.2857142857142857,0.2857142857142857,0.6222222222212791,-0.4222222222210769,0.533333333334546,0.9776357827471165
historical7d,500ms,0,MICRO,SELL,-1,134107,134649,1789659163.1980002,1789659442.468,279.26999974250793,trail,18.731250000001296,5.520000000000437,-2.6099999999996726,False,500.0,0.8764186633040693,0.5365853658522518,0.6320754716981132,0.068586698337232,0.0633093525177905,3.4254545454561764,1.8095238095245163,1.2452830188679431,3.173873045077432,0.068586698337232,0.0149253731343283,-0.1234256926952141,2.180171526588233,-1.3643492355529154,0.4079111455176587,0.0,0.0,0.5539627400129494,0.3391624482273667,5672.607000112534,historical7d|500ms|0|MICRO|SELL|1789659163.198000,15.0,67.0,1.1194029850746268,76.00009441375732,99.50006008148193,0.7638195831391441,-0.34500000000025466,-2.2600000000002183,0.34500000000025466,2.2600000000002183,0.22475570032605327,0.34138972809657464,-0.2857142857142857,0.0,0.2857142857142857,-0.0,0.2857142857142857,0.21428571428571427,0.5,0.478260869563756,-0.6304347826105439,0.6304347826105439,1.0
historical7d,500ms,0,MICRO,BUY,1,136118,136716,1789660200.981,1789660505.997,305.0160000324249,trail,20.381249999999795,7.280000000000655,-0.2399999999997817,False,500.0,0.916176470588024,0.8169014084505599,0.9111111111111112,0.1268077971076277,0.0930979133226272,1.3515624999989675,0.6960784313717054,1.7612809315861917,1.676488274202987,0.1268077971076277,0.0,0.0374531835205992,-0.409718431587224,-0.9804098428312816,-0.6950641372092528,0.0240770465491919,0.0090470446321746,0.8347385620913108,0.7442879499216213,6710.389999866486,historical7d|500ms|0|MICRO|BUY|1789660200.981000,21.0,82.0,1.2804878048780488,53.50005626678467,96.9998836517334,0.5515476333855233,0.8449999999993452,0.9049999999988358,0.8449999999993452,0.9049999999988358,0.7647058823564271,0.286846275752841,0.3,0.012345679012345678,0.3,0.012345679012345678,0.2876543209876543,0.05,0.45,0.9354838709664169,-0.0967741935474407,0.6129032258073034,1.0
historical7d,500ms,0,MICRO,SELL,-1,138539,138597,1789661438.983,1789661468.983,30.0,momentum_zero_cross,-7.687500000000682,0.2200000000002546,-2.050000000000182,False,500.0,1.5109489051100609,0.8064516129033678,1.2727272727272727,0.1382113821137784,0.0603864734299336,3.3762376237615026,3.1093333333342645,2.5628140703525277,0.3877176901924814,0.1382113821137784,-0.0,-0.0,0.8134235534089753,2.7216156431417837,1.7675195982753793,0.0048309178745001,0.0023391812866007,1.9230258792309864,1.0263929618770136,7948.391999959946,historical7d|500ms|0|MICRO|SELL|1789661438.983000,36.0,112.0,1.6071428571428572,51.000118255615234,51.999807357788086,0.980775138352063,-2.264999999999418,-1.75,2.264999999999418,1.75,0.7512437810944793,0.2643504531722461,-0.2,-0.009009009009009009,0.2,0.009009009009009009,0.190990990990991,0.17142857142857143,0.5428571428571428,0.7575757575759247,-0.09090909090833926,0.7575757575759247,0.9826464208239184
historical7d,500ms,0,MICRO,BUY,1,139198,139579,1789661776.924,1789661970.988,194.06399989128116,trail,12.112499999998365,5.239999999999782,-0.8100000000004002,False,500.0,1.7784371908995935,0.8709677419357678,1.1304347826086956,0.0933777379273325,0.0600667408232475,0.6903553299497636,-0.1492537313429054,2.3179650238467544,1.028108108107935,0.0933777379273325,0.0485436893203883,0.037037037037037,-1.6276096938969908,-1.1773618394508405,-1.4024857666739157,0.1924360400444889,0.0853478046373718,2.0104072592778013,0.984572230014346,8286.332999944687,historical7d|500ms|0|MICRO|BUY|1789661776.924000,19.0,104.0,0.9134615384615384,100.00002384185791,52.00004577636719,1.9230756886622895,-0.08500000000003638,0.3249999999998181,-0.08500000000003638,0.3249999999998181,0.08133971291861865,0.060577819198446604,-0.2222222222222222,0.0392156862745098,-0.2222222222222222,0.0392156862745098,-0.261437908496732,-0.3888888888888889,0.5,0.7297297297311248,-0.1891891891884584,0.6216216216206251,0.519650655022271
historical7d,500ms,0,MICRO,BUY,1,145213,145544,1789664822.995,1789664988.484,165.4889998435974,trail,6.262500000000272,4.079999999999927,-2.0799999999999272,False,500.0,1.3317498020584602,0.9090909090889048,1.0310077519379846,0.1112696148361166,0.071343638525393,2.804687499998679,1.7236842105273786,2.9545454545465195,1.477799227799355,0.1112696148361166,0.0,0.0367553865652724,-0.1498579545478406,0.2458849827280236,0.0480135140900914,0.060642092746757,0.026397515527962,1.373044369564149,0.9372797744870104,11332.404000043867,historical7d|500ms|0|MICRO|BUY|1789664822.995000,30.0,133.0,1.1278195488721805,50.99964141845703,51.99992656707764,0.9807637199769834,0.19499999999970896,1.8149999999995998,0.19499999999970896,1.8149999999995998,0.17972350230342124,0.282930631332432,-0.034482758620689655,0.007633587786259542,-0.034482758620689655,0.007633587786259542,-0.042116346406949196,-0.034482758620689655,0.5517241379310345,1.0,-0.20588235294345808,0.47058823529742205,0.7938596491222734
historical7d,500ms,0,MICRO,SELL,-1,145755,145767,1789665094.939,1789665100.952,6.012999773025513,momentum_zero_cross,-0.2624999999989086,0.5900000000001455,-0.2100000000000363,False,500.0,1.5773524720893404,0.8124999999991118,0.875,0.1408058608064131,0.052578361981847,3.4522821576749267,1.365439093483053,3.9547325102885633,0.1361003861003883,0.1408058608064131,0.1351351351351351,0.0588235294117647,-0.5024503526136366,1.2293387073826647,0.3634441773845139,0.0060667340747719,0.1839443742098551,1.3801834130781727,0.7109374999992228,11604.348000049593,historical7d|500ms|0|MICRO|SELL|1789665094.939000,28.0,113.0,1.238938053097345,51.999568939208984,52.99997329711914,0.9811244365671306,-0.3599999999987631,-2.1049999999995634,0.3599999999987631,2.1049999999995634,0.33962264150901306,0.361373390557707,-0.1111111111111111,-0.13513513513513514,0.1111111111111111,0.13513513513513514,-0.024024024024024038,0.037037037037037035,0.7407407407407407,1.0000000000028422,0.06250000000142109,0.37499999999715783,1.0
historical7d,500ms,0,MICRO,BUY,1,220670,220833,1789722022.171,1789722105.146,82.97499990463257,trail,18.899999999999864,5.670000000000073,-0.3699999999998908,False,500.0,1.7222797927460731,0.5591397849470778,1.507936507936508,0.1985038738973702,0.0625752105897073,4.908163265309645,5.128919860629404,3.6782178217831833,3.319742489271388,0.1985038738973702,0.2,0.0634441087613293,1.229945443526462,1.8091773713580164,1.5195614074422386,0.0649819494583739,0.0260492040520533,2.5970885763631264,0.8431472947614665,1998.202000141144,historical7d|500ms|0|MICRO|BUY|1789722022.171000,16.0,95.0,0.8421052631578947,94.00010108947754,51.99992656707764,1.8076968044987816,-0.04500000000007276,2.4400000000005093,-0.04500000000007276,2.4400000000005093,0.13043478260846642,0.4412296564191343,-0.3333333333333333,0.2127659574468085,-0.3333333333333333,0.2127659574468085,-0.5460992907801419,-0.3333333333333333,0.13333333333333333,0.5531914893618668,-0.3191489361692658,0.5744680851070005,0.8095238095241457
historical7d,500ms,0,MICRO,SELL,-1,250891,250982,1789740383.483,1789740428.924,45.44099998474121,stagnation,-13.31250000000068,0.0,-3.610000000000582,False,500.0,4.994633273704875,0.6440677966117372,3.117647058823529,0.0663369919188814,0.0272206303725639,5.846153846166147,0.1624365482234065,7.119741100319098,3.1538461538477063,0.0663369919188814,0.0897435897435897,-0.0345489443378119,-1.2735872541529512,-2.9914096056243,-2.132498429888625,0.1002865329512565,0.0765864332603712,15.57150373566814,2.0079760717895336,1068.4410002231598,historical7d|500ms|0|MICRO|SELL|1789740383.483000,35.0,159.0,1.10062893081761,51.000118255615234,51.000118255615234,1.0,-1.069999999999709,-1.3350000000000364,1.069999999999709,1.3350000000000364,0.42125984251942566,0.14409066378856314,-0.11764705882352941,-0.0967741935483871,0.11764705882352941,0.0967741935483871,0.020872865275142316,-0.08823529411764706,0.7352941176470589,0.4871794871803841,-0.6666666666643346,1.1538461538447187,0.7900874635565297
historical7d,500ms,1,MICRO,SELL,-1,258852,259301,1789744843.99,1789745073.965,229.97499990463257,take_profit,25.49999999999983,10.100000000000364,-0.4099999999998545,False,500.0,2.412470023980125,0.786885245901346,1.238709677419355,0.1529248394370851,0.0477137176937959,1.999999999998044,0.5645645645648828,4.438287153652868,2.602649006620947,0.1529248394370851,0.2916666666666667,0.2029520295202952,-2.438287153654824,-2.038084442056064,-2.238185797855444,0.1182902584493608,0.0676136363636639,2.988349965188284,0.974722369116506,5528.948000192642,historical7d|500ms|1|MICRO|SELL|1789744843.990000,15.0,96.0,0.78125,75.00004768371582,52.99997329711914,1.4150959522802724,0.125,-0.9099999999998545,-0.125,0.9099999999998545,0.14619883040943138,0.21615201900247896,0.14285714285714285,-0.28421052631578947,-0.14285714285714285,0.28421052631578947,-0.4270676691729323,0.14285714285714285,0.8571428571428571,0.9599999999991269,0.040000000000873115,0.9200000000018917,0.6706827309237828
