window,gc_shift_minutes_to_match_mt5,matched_returns,pearson_return,spearman_return,direction_agreement,price_level_pearson,basis_median_usd,basis_std_usd
recent24h,-55,253,0.04669218907276842,0.042978542407325473,0.5019762845849802,0.4558506393075313,31.999804687499818,13.650767655758289
recent24h,-50,253,-0.02622759509636482,-0.011290486321247848,0.5217391304347826,0.4580663364388971,31.69519531249989,13.602121616464672
recent24h,-45,253,-0.00020471568314390273,0.01334235890507847,0.4980237154150198,0.46136547704058906,31.33019531250011,13.552439892712426
recent24h,-40,253,-0.03423671015661883,-0.0028469824727617387,0.4980237154150198,0.4658516691638487,31.390097656249964,13.50175343985806
recent24h,-35,253,-0.010740768973682431,-0.01502224158747068,0.5059288537549407,0.47298642326907,32.00500000000011,13.427465469543467
recent24h,-30,253,0.18882677445691945,0.19908647579632435,0.5691699604743083,0.4788708185020602,32.089804687499964,13.391019953084598
recent24h,-25,253,0.018538541710165023,-0.02072843329270279,0.5177865612648221,0.4725347602077448,31.510097656249854,13.511689797287731
recent24h,-20,253,-0.04302434926350531,-0.021338659754524574,0.4980237154150198,0.46972965596489485,32.03990234374942,13.587549289301297
recent24h,-15,253,-0.13363094429913372,-0.11941839156635033,0.45454545454545453,0.46823980578963287,32.27509765625018,13.655665281578981
recent24h,-10,253,0.027400369817149474,0.04369510462782537,0.49407114624505927,0.4718456391432206,32.515097656249964,13.663322326053942
recent24h,-5,253,-0.0026779621232163897,0.011566514684366992,0.549407114624506,0.4752731487577379,32.97480468750018,13.661089729333048
recent24h,0,253,-0.09603480490211691,-0.09639355049564427,0.466403162055336,0.47796185804484886,33.210000000000036,13.645548351199793
recent24h,5,253,-0.01967513824440862,-0.04139573278686241,0.47035573122529645,0.48688825603031843,33.02509765624927,13.579109115475166
recent24h,10,253,0.022910229762402735,-0.0010266773076552287,0.4901185770750988,0.4976046125028953,33.530000000000655,13.470195543238116
recent24h,15,253,-0.019350901422635437,0.0001922935845085037,0.4901185770750988,0.5078210152977863,33.49509765625044,13.360266684220129
recent24h,20,253,-0.002893564070159333,0.013103381328955185,0.48616600790513836,0.5182610561488306,32.929902343750655,13.243412173678708
recent24h,25,253,0.10138261871463247,0.08339428187814743,0.5138339920948617,0.5308681036242595,33.94990234374927,13.084108677972246
recent24h,30,253,-0.045265950410071136,-0.039924816543126844,0.4782608695652174,0.5348525427290974,33.85509765625011,13.045276742942297
recent24h,35,253,-0.06459401569520666,-0.058757361065251576,0.45849802371541504,0.5427499413160813,33.72480468750018,12.95137485727101
recent24h,40,253,-0.0228501736745687,-0.010581704766017082,0.5138339920948617,0.552519757018561,33.91490234374942,12.817097074141003
recent24h,45,253,0.01791328029129364,0.006805488555399222,0.4782608695652174,0.5633163004134853,33.700097656250364,12.685209072973421
recent24h,50,253,-0.03261781173931143,-0.0036420923616928545,0.5019762845849802,0.5729145785310892,33.735195312499854,12.563410832513403
recent24h,55,253,0.11433428216492884,0.09821385566075076,0.5138339920948617,0.582343432742002,34.15990234375022,12.43781734603086
recent24h,60,253,-0.015730527877713854,0.00567506904415559,0.466403162055336,0.5845494005410059,33.93019531249956,12.403017216655703
recent24h,65,254,-0.12807461093122915,-0.1218532702046674,0.421259842519685,0.5895998769680619,34.097499999999854,12.338294320779442
recent24h,70,255,0.050313033865121155,0.07225148850357574,0.5529411764705883,0.5992731724458918,34.06480468750033,12.188207625497434
recent24h,75,256,-0.06992236017830268,-0.07699575917510108,0.45703125,0.6059753031552505,34.67259765625022,12.074639277805733
recent24h,80,257,-0.07161192857830133,-0.013579470140183595,0.48249027237354086,0.6166847096020178,34.009804687500036,11.88743124374946
recent24h,85,258,0.010917101577358493,-0.005586955222964665,0.5232558139534884,0.6320107847962702,34.115146484375146,11.62380882086864
recent24h,90,259,0.03843667049470131,0.08770264268667895,0.5405405405405406,0.6469897203126566,34.090000000000146,11.362408574623517
recent24h,95,260,0.034840799887060465,-0.01729572362358014,0.49230769230769234,0.659452697597784,34.73750000000018,11.139494905175615
recent24h,100,261,-0.034042126814998123,-0.02213883664650452,0.4674329501915709,0.6696516858030311,34.37009765625044,10.950349582278783
recent24h,105,262,-0.05075219129282242,-0.04295656235432943,0.5381679389312977,0.6823437389014685,34.59254882812547,10.720493362475482
