timestamp_utc,close,volume,gc_ret5,gc_ret15,gc_ret30,volume_median_1h,volume_rel_1h
2026-09-16 11:50:00+00:00,4388.39990234375,451.0,4.550897364730133e-05,-0.0007517666285061225,-0.00027345530188635953,554.0,0.8140794223826715
2026-09-16 11:55:00+00:00,4382.7998046875,630.0,-0.0012769287222340608,-0.001846450238345057,-0.0020513763719755217,570.0,1.105263157894737
2026-09-16 12:00:00+00:00,4384.10009765625,669.0,0.0002966368939461006,-0.0009347828546403953,-0.0018003223275899552,570.0,1.1736842105263159
2026-09-16 12:05:00+00:00,4389.0,1071.0,0.0011170288264565897,0.0001367369981683718,-0.0006150296303377356,570.0,1.8789473684210527
2026-09-16 12:10:00+00:00,4384.5,734.0,-0.0010258164688234928,0.0003878492515799638,-0.0014586009867650963,570.0,1.287719298245614
2026-09-16 12:15:00+00:00,4383.2998046875,900.0,-0.00027377343158541123,-0.0001825610739528107,-0.0011173439285931488,649.5,1.3856812933025404
2026-09-16 12:20:00+00:00,4379.5,1077.0,-0.000867258184680253,-0.002166848085090314,-0.0020301110869219595,694.5,1.550755939524838
2026-09-16 12:25:00+00:00,4381.0,521.0,0.000342446210753522,-0.0007985854055118532,-0.0004107361539318396,649.5,0.8021555042340262
2026-09-16 12:30:00+00:00,4382.10009765625,1157.0,0.000251074996238998,-0.0002737369776866627,-0.0004562980516394433,694.5,1.6659467242620591
2026-09-16 12:35:00+00:00,4384.7001953125,658.0,0.0005931691485141499,0.0011866903555076518,-0.0009801577295826635,694.5,0.9474442044636429
2026-09-16 12:40:00+00:00,4384.60009765625,619.0,-2.2829109029842698e-05,0.0008214150357222892,2.282963021049363e-05,663.5,0.93293142426526
2026-09-16 12:45:00+00:00,4387.2001953125,657.0,0.0005928310370872936,0.0011631710765706545,0.0008894340988840824,663.5,0.9902034664657121
2026-09-16 12:50:00+00:00,4386.2001953125,860.0,-0.00022796178444117743,0.00034204014361563213,0.0015287304991231476,701.5,1.225944404846757
2026-09-16 12:55:00+00:00,4388.39990234375,902.0,0.0005013805877975841,0.0008662498404447117,0.00168766487616715,797.0,1.1317440401505645
2026-09-16 13:00:00+00:00,4387.7998046875,1110.0,-0.0001367556977314166,0.00013666310562572816,0.0012998341821963966,880.0,1.2613636363636365
2026-09-16 13:05:00+00:00,4389.5,1402.0,0.00038740737393005986,0.0007520322639965863,0.0010940724076120636,880.0,1.5931818181818183
2026-09-16 13:10:00+00:00,4397.7001953125,1560.0,0.001866396010250071,0.0021170476864485668,0.0029832975268934657,901.0,1.7314095449500555
2026-09-16 13:15:00+00:00,4394.60009765625,1701.0,-0.0007051846914727378,0.0015486186927073117,0.0016852817983330937,989.5,1.7190500252652856
2026-09-16 13:20:00+00:00,4395.0,1147.0,9.09944342364355e-05,0.0012522057530138285,0.0020042380170104948,1006.0,1.140159045725646
2026-09-16 13:25:00+00:00,4393.2001953125,464.0,-0.000409595747175473,-0.0010237860044121823,0.0010932616820363598,1006.0,0.46123260437375746
2026-09-16 13:30:00+00:00,4389.7998046875,1278.0,-0.000774311919593984,-0.0010929132325321511,0.00045570546017515074,1006.0,1.2703777335984094
2026-09-16 13:35:00+00:00,4387.0,1110.0,-0.0006380012862940987,-0.0018219089530634146,-0.0005697032000494369,1110.0,1.0
2026-09-16 13:40:00+00:00,4381.60009765625,1092.0,-0.0012316454088967532,-0.0026439586147849778,-0.0036677446191970653,1110.0,0.9837837837837838
2026-09-16 13:45:00+00:00,4384.10009765625,976.0,0.0005704051044599368,-0.001299241590732046,-0.0023921548232642017,1110.0,0.8792792792792793
2026-09-16 13:50:00+00:00,4379.7001953125,737.0,-0.0010041083927845307,-0.0016653486972215974,-0.003487257650285068,1110.0,0.663963963963964
2026-09-16 13:55:00+00:00,4379.89990234375,1184.0,4.559729418218694e-05,-0.00038810599414279095,-0.003032064608927739,1128.5,1.0491803278688525
2026-09-16 14:00:00+00:00,4370.2001953125,2310.0,-0.0022170514385191353,-0.0031755625371206746,-0.004474804127852694,1165.5,1.981981981981982
2026-09-16 14:05:00+00:00,4371.2001953125,2825.0,0.00022879629342575925,-0.0019426578509107906,-0.0036080065481323958,1165.5,2.423852423852424
2026-09-16 14:10:00+00:00,4381.7001953125,2643.0,0.002399205878754529,0.0004109507336604921,2.284473951785378e-05,1165.5,2.2676962676962678
2026-09-16 14:15:00+00:00,4374.2001953125,1480.0,-0.001713130917362804,0.0009148712548170298,-0.0022606912823036657,1165.5,1.2698412698412698
2026-09-16 14:20:00+00:00,4374.39990234375,835.0,4.5654625667523874e-05,0.0007317295870584457,-0.0012109282638523644,1147.0,0.7279860505666957
2026-09-16 14:25:00+00:00,4379.7001953125,754.0,0.0012109282638519403,-0.00045654802784251305,-4.559729418199633e-05,1147.0,0.6573670444638187
2026-09-16 14:30:00+00:00,4378.5,695.0,-0.00027407350671282416,0.0009825093828063432,0.0018973806376233037,1101.0,0.631244323342416
2026-09-16 14:35:00+00:00,4382.7001953125,718.0,0.0009588174087209467,0.0018956721658609462,0.002627401752919266,1034.0,0.6943907156673114
2026-09-16 14:40:00+00:00,4387.39990234375,846.0,0.0010717568622435891,0.0017565007642524428,0.0012999527364098817,911.0,0.9286498353457738
2026-09-16 14:45:00+00:00,4392.2998046875,1431.0,0.001116189167278847,0.0031467634382442646,0.004129272821050506,1015.0,1.4098522167487684
2026-09-16 14:50:00+00:00,4390.2001953125,1514.0,-0.00047813479419289706,0.0017098112353295437,0.003605483401190407,1307.5,1.1579349904397707
2026-09-16 14:55:00+00:00,4397.2998046875,1076.0,0.0016158431680750596,0.0022538975411599506,0.004010398305412317,1253.5,0.8583964898284803
2026-09-16 15:00:00+00:00,4392.7998046875,1249.0,-0.001023879271704331,0.0001138291021779386,0.003260592540422182,1162.5,1.0744086021505377
2026-09-16 15:05:00+00:00,4399.2001953125,1570.0,0.0014559580881794432,0.0020479219845502797,0.003757733219879923,1162.5,1.3505376344086022
2026-09-16 15:10:00+00:00,4395.2001953125,1008.0,-0.0009096698121897617,-0.0004775909957142808,0.0017763065454456225,1042.0,0.9673704414587332
2026-09-16 15:15:00+00:00,4395.7998046875,841.0,0.00013641437286615599,0.0006827026488544426,0.0007965317510324759,927.0,0.9072276159654801
2026-09-16 15:20:00+00:00,4391.89990234375,641.0,-0.000887582127246489,-0.0016608375665701064,0.0003870844179803503,927.0,0.6914778856526429
2026-09-16 15:25:00+00:00,4386.10009765625,1086.0,-0.0013214412238475859,-0.0020726089782283825,-0.0025501999739426786,1042.0,1.0422264875239924
2026-09-16 15:30:00+00:00,4389.7998046875,1043.0,0.0008431516520452931,-0.0013658716990471742,-0.0006831690501927522,1059.5,0.9844266163284568
2026-09-16 15:35:00+00:00,4392.10009765625,635.0,0.000523871382489105,4.5581810686399334e-05,-0.001615255755883616,1059.5,0.5993393109957527
2026-09-16 15:40:00+00:00,4392.5,424.0,9.104622625599745e-05,0.0014580692607902243,-0.0006145397174381449,1059.5,0.4001887682869278
2026-09-16 15:45:00+00:00,4395.0,3159.0,0.0005689900580243545,0.001183907666768783,-0.00018196403227847198,1059.5,2.98159509202454
2026-09-16 15:50:00+00:00,4393.7001953125,759.0,-0.0002957899730535729,0.00036424631122601673,0.00040982812191229796,1025.5,0.7401267674305217
2026-09-16 15:55:00+00:00,4394.7001953125,447.0,0.0002275727003464567,0.0005007727853184524,0.001958842046108803,924.5,0.48350459707950244
2026-09-16 16:00:00+00:00,4389.89990234375,598.0,-0.0010928883257452782,-0.0011611055984532975,2.280206831552999e-05,800.0,0.7475
2026-09-16 16:05:00+00:00,4391.5,337.0,0.0003644288363471304,-0.0005008867890509937,-0.00013664047782495776,700.0,0.48142857142857143
2026-09-16 16:10:00+00:00,4392.0,445.0,0.00011384983219464573,-0.0006146096572042782,-0.00011383687188568393,638.0,0.6974921630094044
2026-09-16 16:15:00+00:00,4391.5,364.0,-0.00011384983219464573,0.00036442883634806375,-0.0007966767621052445,616.5,0.5904298459042985
2026-09-16 16:20:00+00:00,4389.5,343.0,-0.00045552899090850474,-0.0004555289909086669,-0.0009564157799596686,522.5,0.6564593301435406
2026-09-16 16:25:00+00:00,4387.7998046875,741.0,-0.00038740737393005986,-0.0009567861970330131,-0.0015713958542372137,522.5,1.4181818181818182
2026-09-16 16:30:00+00:00,4389.89990234375,592.0,0.0004785075284914342,-0.00036442883634800076,0.0,519.5,1.1395572666025024
2026-09-16 16:35:00+00:00,4388.89990234375,535.0,-0.00022782157620149235,-0.00013672142163962382,-0.0005922504125483234,491.0,1.089613034623218
2026-09-16 16:40:00+00:00,4389.39990234375,266.0,0.00011391727593412782,0.00036460322822414495,-0.0005921829688088619,491.0,0.5417515274949084
2026-09-16 16:45:00+00:00,4388.10009765625,229.0,-0.00029616740461335667,-0.00041007170488064325,-0.0007745005412286419,446.0,0.5134529147982063
2026-09-16 16:50:00+00:00,4387.60009765625,964.0,-0.00011395102143829661,-0.00029620115011747824,-0.00043292257175712637,446.0,2.1614349775784754
2026-09-16 16:55:00+00:00,4388.5,306.0,0.00020508023766652173,-0.0002050381883854923,0.00015956503983871712,404.5,0.7564894932014833
2026-09-16 17:00:00+00:00,4386.7001953125,916.0,-0.00041020254186285854,-0.0003190733256341756,-0.0007291450305147942,404.5,2.2645241038318913
2026-09-16 17:05:00+00:00,4385.10009765625,379.0,-0.0003648276569361286,-0.0005699499611331965,-0.0008661511112506335,412.0,0.9199029126213593
2026-09-16 17:10:00+00:00,4385.10009765625,377.0,0.0,-0.0007750301987992121,-0.0009800683871846422,378.0,0.9973544973544973
2026-09-16 17:15:00+00:00,4386.2001953125,775.0,0.00025084026889388156,-0.00011398738804235387,-0.0004330607136765483,457.0,1.6958424507658643
2026-09-16 17:20:00+00:00,4385.89990234375,468.0,-6.84654679101726e-05,0.00018237480098433822,-0.0003875751601487762,501.5,0.9332003988035892
2026-09-16 17:25:00+00:00,4388.2001953125,1056.0,0.0005243370820604554,0.0007067118830438845,-6.831831575531138e-05,501.5,2.1056829511465605
2026-09-16 17:30:00+00:00,4390.5,680.0,0.0005239510836325678,0.0009798226977833177,0.0008658353097409827,501.5,1.3559322033898304
2026-09-16 17:35:00+00:00,4385.39990234375,767.0,-0.0011622963541420006,-0.00011400818844982337,6.836661253450532e-05,574.0,1.3362369337979094
2026-09-16 17:40:00+00:00,4385.2998046875,388.0,-2.282546651954931e-05,-0.0006611707370281053,4.5541146015702055e-05,574.0,0.6759581881533101
2026-09-16 17:45:00+00:00,4386.10009765625,554.0,0.00018247782107394528,-0.001002643999588189,-2.2821301804871544e-05,617.0,0.8978930307941653
2026-09-16 17:50:00+00:00,4389.89990234375,1472.0,0.0008659537203623557,0.001025606074916411,0.0009115978864666395,617.0,2.385737439222042
2026-09-16 17:55:00+00:00,4399.0,1403.0,0.0020708168278940065,0.003119248369330963,0.002458077632302768,723.5,1.9391845196959225
2026-09-16 18:00:00+00:00,4366.5,10866.0,-0.00741546949493177,-0.004478698946674475,-0.005481342946262636,723.5,15.018659295093297
2026-09-16 18:05:00+00:00,4372.89990234375,3819.0,0.0014646093689023587,-0.0038800432981347765,-0.002854437223218316,771.0,4.953307392996109
2026-09-16 18:10:00+00:00,4352.0,4622.0,-0.00479087268691103,-0.010741732812941204,-0.007622484443610291,915.5,5.048607318405243
2026-09-16 18:15:00+00:00,4360.2998046875,3591.0,0.0019053079862700883,-0.0014209553317383096,-0.0058996542784128195,1229.5,2.920699471329809
2026-09-16 18:20:00+00:00,4356.39990234375,1883.0,-0.0008948117372487019,-0.003780376437889849,-0.007660419736024674,1437.5,1.3099130434782609
2026-09-16 18:25:00+00:00,4363.89990234375,1376.0,0.0017201247703049205,0.002730621019326685,-0.008011111793614533,1437.5,0.9572173913043478
2026-09-16 18:30:00+00:00,4325.39990234375,7157.0,-0.008861531493908004,-0.008036218460853273,-0.009457173792591613,1677.5,4.266467958271237
2026-09-16 18:35:00+00:00,4331.89990234375,8268.0,0.0015016232238753702,-0.005639783499727126,-0.00942015993761706,2737.0,3.0208257215929852
2026-09-16 18:40:00+00:00,4341.60009765625,4725.0,0.0022367439572708037,-0.005123164312762828,-0.002392543293436104,3705.0,1.2753036437246963
2026-09-16 18:45:00+00:00,4334.2001953125,3013.0,-0.001705872401011277,0.0020324947801362257,-0.006003723680717234,3705.0,0.813225371120108
2026-09-16 18:50:00+00:00,4306.39990234375,4417.0,-0.0064348282715886995,-0.005903956715328959,-0.011543740215056145,4118.0,1.0726080621661
2026-09-16 18:55:00+00:00,4301.2998046875,4191.0,-0.0011850084056490573,-0.009325709078247826,-0.014448873391010555,4304.0,0.9737453531598513
2026-09-16 19:00:00+00:00,4313.2998046875,4344.0,0.002785969936100585,-0.0048338667411377545,-0.002801371961001624,4267.5,1.01792618629174
2026-09-16 19:05:00+00:00,4289.7998046875,6211.0,-0.005463160841012282,-0.0038621993105616803,-0.009766156025890687,4380.5,1.417874671841114
2026-09-16 19:10:00+00:00,4291.7001953125,6239.0,0.0004429040741271706,-0.0022342868307848427,-0.011559995909032707,4380.5,1.424266636228741
2026-09-16 19:15:00+00:00,4286.89990234375,2504.0,-0.001119132122983757,-0.00613938888986929,-0.01097325563100694,4380.5,0.5716242438077845
2026-09-16 19:20:00+00:00,4291.60009765625,1394.0,0.001095808307473689,0.0004195802586171542,-0.003442619051944534,4380.5,0.31822851272685765
2026-09-16 19:25:00+00:00,4292.60009765625,1687.0,0.00023298617967171253,0.0002096623641610709,-0.0020246244666237787,4380.5,0.3851158543545257
2026-09-16 19:30:00+00:00,4302.60009765625,1876.0,0.0023268811161454295,0.0036556756032907574,-0.002483713286578364,4267.5,0.439601640304628
2026-09-16 19:35:00+00:00,4302.7998046875,1194.0,4.64143522780347e-05,0.0026062816480964574,0.003025861906713727,3602.0,0.33148250971682397
2026-09-16 19:40:00+00:00,4304.10009765625,1271.0,0.000302151295681341,0.0026754467641047965,0.0028851091282658513,2758.5,0.46075765814754394
2026-09-16 19:45:00+00:00,4308.5,1104.0,0.001021736218245195,0.0013703018662055467,0.005025977469496422,2190.0,0.5041095890410959
2026-09-16 19:50:00+00:00,4312.2998046875,1631.0,0.000881543480804936,0.002205430994731453,0.004811712642828005,1781.5,0.9155206286836935
2026-09-16 19:55:00+00:00,4311.39990234375,969.0,-0.0002087044719978337,0.0016945752270521273,0.0043700219911571,1659.0,0.5840867992766727
2026-09-16 20:00:00+00:00,4309.7998046875,781.0,-0.00037120069804608136,0.000301638310760241,0.0016719401769656678,1512.5,0.5163636363636364
2026-09-16 20:05:00+00:00,4306.7001953125,421.0,-0.0007194590631236508,-0.0012993642331687232,0.0009060667615628747,1332.5,0.31594746716697936
2026-09-16 20:10:00+00:00,4304.2998046875,469.0,-0.0005575172888576674,-0.0016481770500271532,4.639817702512701e-05,1232.5,0.38052738336714
2026-09-16 20:15:00+00:00,4305.7998046875,170.0,0.00034842802829970765,-0.0009285483236820821,-0.000626910012921897,1149.0,0.14795474325500435
2026-09-16 20:20:00+00:00,4300.2998046875,261.0,-0.0012781633953640181,-0.0014872526559225846,-0.0027866168890913236,1036.5,0.25180897250361794
2026-09-16 20:25:00+00:00,4299.7998046875,463.0,-0.00011627772311406659,-0.0010460130901786752,-0.002694190140205775,875.0,0.5291428571428571
2026-09-16 20:30:00+00:00,4301.0,181.0,0.000279089235313279,-0.0011153518831632885,-0.002043900206845358,625.0,0.2896
2026-09-16 20:35:00+00:00,4304.10009765625,317.0,0.0007205256778402003,0.0008833371900400994,-0.0006039154658824421,466.0,0.6802575107296137
2026-09-16 20:40:00+00:00,4301.60009765625,170.0,-0.0005810102637990866,0.00041860464935441127,-0.0006274084408242521,442.0,0.38461538461538464
2026-09-16 20:45:00+00:00,4304.7001953125,201.0,0.0007204251966115294,0.0008599406106522333,-0.0002554112725109378,369.0,0.5447154471544715
2026-09-16 20:50:00+00:00,4301.60009765625,161.0,-0.0007204251966115294,-0.0005810102637992033,0.0003023269262409804,289.0,0.5570934256055363
2026-09-16 20:55:00+00:00,4302.5,126.0,0.00020917988791779862,0.00020917988791802248,0.0006277845372724479,231.0,0.5454545454545454
2026-09-16 22:00:00+00:00,4297.5,0.0,-0.0011627908286904187,-0.0016740361373842913,-0.000814095526731983,191.0,0.0
2026-09-16 22:05:00+00:00,4298.2998046875,271.0,0.00018609197700847346,-0.0007675189637645954,-0.0013485292275637044,191.0,1.418848167539267
2026-09-16 22:10:00+00:00,4296.10009765625,255.0,-0.000511893117444373,-0.001488591969125983,-0.0012794120812079706,191.0,1.3350785340314135
2026-09-16 22:15:00+00:00,4296.7001953125,272.0,0.00013967452675878178,-0.00018612661367727875,-0.0018601627510616042,228.0,1.1929824561403508
2026-09-16 22:20:00+00:00,4298.2998046875,171.0,0.00037221859068559127,0.0,-0.0007675189637645954,191.0,0.8952879581151832
2026-09-16 22:25:00+00:00,4299.10009765625,260.0,0.0001861709307817705,0.0006980640482252078,-0.0007905279209006576,191.0,1.361256544502618
2026-09-16 22:30:00+00:00,4306.89990234375,615.0,0.0018126439282202256,0.002371033449688177,0.0021849068360109795,228.0,2.6973684210526314
2026-09-16 22:35:00+00:00,4312.60009765625,1152.0,0.0013226280279532432,0.0033214428869557007,0.0033214428869557007,228.0,5.052631578947368
2026-09-16 22:40:00+00:00,4310.7001953125,101.0,-0.0004406439089308378,0.0026946280472422727,0.003392692095467662,228.0,0.44298245614035087
2026-09-16 22:45:00+00:00,4308.0,149.0,-0.0006265899357575933,0.00025539418326381893,0.0026264276329520226,213.0,0.6995305164319249
2026-09-16 22:50:00+00:00,4305.2998046875,454.0,-0.0006269827968807817,-0.0016942166415686685,0.0016272262453869625,257.5,1.7631067961165048
2026-09-16 22:55:00+00:00,4304.7001953125,498.0,-0.00013928208501035044,-0.0013928548176475484,0.0013017732295948084,265.5,1.8757062146892656
2026-09-16 23:00:00+00:00,4303.2998046875,832.0,-0.0003253695718754557,-0.0010916344537665336,-0.0008362402705026511,271.5,3.0644567219152856
2026-09-16 23:05:00+00:00,4302.5,766.0,-0.00018587573681827507,-0.0006505273937044358,-0.002344744035273067,363.0,2.1101928374655645
2026-09-16 23:10:00+00:00,4300.39990234375,507.0,-0.0004882301832651592,-0.000999475491959269,-0.002392330309606783,476.0,1.065126050420168
2026-09-16 23:15:00+00:00,4306.2998046875,402.0,0.001371002467548621,0.0006968965474653494,-0.0003947379063012019,476.0,0.8445378151260504
2026-09-16 23:20:00+00:00,4308.5,316.0,0.0005107943098430212,0.0013935665941270793,0.000743039200422494,476.0,0.6638655462184874
2026-09-16 23:25:00+00:00,4309.7998046875,206.0,0.000301638310761021,0.002183435088152302,0.001183959596193156,476.0,0.4327731092436975
2026-09-16 23:30:00+00:00,4309.2998046875,183.0,-0.0001160213997337678,0.000696411220870332,0.0013933077683356298,428.0,0.42757009345794394
2026-09-16 23:35:00+00:00,4309.10009765625,168.0,-4.6344340839610254e-05,0.0001392725701864647,0.0015328391643135676,359.0,0.467966573816156
2026-09-16 23:40:00+00:00,4311.5,704.0,0.0005567831423700653,0.00039441740179755344,0.002577852489949798,428.0,1.644859813084112
2026-09-16 23:45:00+00:00,4311.60009765625,419.0,2.321616474887378e-05,0.0005336549662794099,0.001230066187149656,436.5,0.9599083619702177
2026-09-16 23:50:00+00:00,4310.10009765625,343.0,-0.0003479592148085686,0.00023204009231172096,0.00037131266249830746,410.5,0.8355663824604141
2026-09-16 23:55:00+00:00,4309.7001953125,176.0,-9.278691627301328e-05,-0.0004175299663324226,-2.311256453493615e-05,372.5,0.47248322147651006
2026-09-17 00:00:00+00:00,4307.39990234375,499.0,-0.0005338902872935591,-0.0009746364183747712,-0.0004409814520954242,372.5,1.3395973154362417
2026-09-17 00:05:00+00:00,4315.7998046875,557.0,0.0019482107073862664,0.0013215335038196923,0.0015535735961315713,372.5,1.4953020134228188
2026-09-17 00:10:00+00:00,4322.7998046875,1040.0,0.0016206334009289947,0.003034953821020621,0.0026174238546881165,372.5,2.791946308724832
2026-09-17 00:15:00+00:00,4322.7998046875,488.0,0.0,0.003568844108314549,0.0025942076899396994,381.0,1.2808398950131235
2026-09-17 00:20:00+00:00,4324.2998046875,799.0,0.00034693714258082764,0.0019675705435089324,0.003289104047328759,453.5,1.7618522601984565
2026-09-17 00:25:00+00:00,4322.7998046875,480.0,-0.00034693714258082764,0.0,0.003034953821020621,484.0,0.9917355371900827
2026-09-17 00:30:00+00:00,4322.89990234375,341.0,2.3155478363179327e-05,2.3155478364125815e-05,0.003591999586678721,484.0,0.7045454545454546
2026-09-17 00:35:00+00:00,4325.89990234375,294.0,0.0006937379030773627,0.0003699562388598501,0.0023375267823688073,484.0,0.6074380165289256
2026-09-17 00:40:00+00:00,4327.0,572.0,0.0002542725963756709,0.0009711659778175499,0.0009711659778175499,484.0,1.1818181818181819
2026-09-17 00:45:00+00:00,4322.7998046875,207.0,-0.0009711659778162129,-2.3155478364089572e-05,0.0,484.0,0.42768595041322316
2026-09-17 00:50:00+00:00,4318.0,466.0,-0.0011109631723158486,-0.0018278565537556389,-0.0014579003148958193,484.0,0.9628099173553719
2026-09-17 00:55:00+00:00,4318.5,932.0,0.00011578764558883847,-0.0019663415045445085,-0.0009951755267270132,493.5,1.8885511651469098
2026-09-17 01:00:00+00:00,4335.39990234375,2666.0,0.0039057359151666304,0.002910560388440898,0.0028874049100765953,522.5,5.102392344497607
2026-09-17 01:05:00+00:00,4341.60009765625,1600.0,0.001429110606835593,0.005450634167589914,0.003622777613834122,530.0,3.018867924528302
2026-09-17 01:10:00+00:00,4337.10009765625,996.0,-0.001037021743350408,0.004297824778651641,0.0023314832741069824,530.0,1.879245283018868
2026-09-17 01:15:00+00:00,4340.7998046875,598.0,0.0008526734110869683,0.0012447622745719318,0.00415532266301266,585.0,1.0222222222222221
2026-09-17 01:20:00+00:00,4348.0,524.0,0.001657351331020962,0.0014730029987575274,0.006923637166347413,548.0,0.9562043795620438
2026-09-17 01:25:00+00:00,4348.10009765625,826.0,2.3021275083578985e-05,0.0025330460171925054,0.006830870795844116,585.0,1.411965811965812
2026-09-17 01:30:00+00:00,4352.0,613.0,0.0008965190195944217,0.0025768916256984843,0.003821653900270489,605.5,1.0123864574731627
2026-09-17 01:35:00+00:00,4349.89990234375,995.0,-0.00048267567326476524,0.0004368646214137377,0.001909867620171477,719.5,1.3829047949965254
2026-09-17 01:40:00+00:00,4347.10009765625,742.0,-0.0006438553027994232,-0.00023001195646951404,0.0023030340607229313,784.0,0.9464285714285714
2026-09-17 01:45:00+00:00,4349.0,709.0,0.0004369550379248466,-0.0006895759381401938,0.0018873156875584707,784.0,0.9043367346938775
2026-09-17 01:50:00+00:00,4343.2998046875,322.0,-0.0013115507420806694,-0.0015184510069547474,-0.0010815863855408543,784.0,0.4107142857142857
2026-09-17 01:55:00+00:00,4337.89990234375,635.0,-0.001244045344517275,-0.0021186410486731724,-0.002348653005142698,725.5,0.8752584424534804
2026-09-17 02:00:00+00:00,4336.60009765625,483.0,-0.00029968406184188723,-0.002855280148439562,-0.0035448560865797432,672.0,0.71875
2026-09-17 02:05:00+00:00,4325.0,1397.0,-0.002678513083219869,-0.004222242489579529,-0.005740693496534243,672.0,2.0788690476190474
2026-09-17 02:10:00+00:00,4325.5,840.0,0.00011560025444978805,-0.002862596890612698,-0.0049812379392859185,672.0,1.25
2026-09-17 02:15:00+00:00,4330.39990234375,547.0,0.0011321533110155713,-0.0014307595177540993,-0.004286039666193713,672.0,0.8139880952380952
2026-09-17 02:20:00+00:00,4328.7001953125,326.0,-0.0003925828397672859,0.0008551707256984677,-0.0033670717638809773,672.0,0.4851190476190476
2026-09-17 02:25:00+00:00,4330.10009765625,237.0,0.00032334787928611775,0.0010629183505354498,-0.0017996785400772619,624.0,0.3798076923076923
2026-09-17 02:30:00+00:00,4323.7998046875,584.0,-0.0014560589220931064,-0.0015252938825743518,-0.0029560534003284914,609.5,0.9581624282198523
2026-09-17 02:35:00+00:00,4321.89990234375,476.0,-0.00043950228176115047,-0.0015722133245693224,-0.0007170425988708405,565.5,0.8417329796640142
2026-09-17 02:40:00+00:00,4326.60009765625,520.0,0.0010869389547885078,-0.0008086222490660891,0.0002542961014693432,533.5,0.9746954076850984
2026-09-17 02:45:00+00:00,4321.89990234375,396.0,-0.0010869389547885078,-0.0004395022817614761,-0.001964796164335822,501.5,0.7896311066799602
2026-09-17 02:50:00+00:00,4314.39990234375,717.0,-0.0017368553790468866,-0.0017368553790469304,-0.0033090687036161706,533.5,1.343955014058107
2026-09-17 02:55:00+00:00,4315.2001953125,535.0,0.0001854762589186265,-0.0026383180749164734,-0.003446940323982475,527.5,1.014218009478673
