candidate,eval_score,eligible,500ms_pnl,500ms_capture,500ms_trades,500ms_median_pf,500ms_max_dd,500ms_neg_segments,500ms_exposure_h,500ms_pnl_per_exposure_h,500ms_mean_hold_s,500ms_pnl_per_trade,500ms_burst_pnl,500ms_burst_trades,500ms_burst_pnl_per_exposure_h,500ms_mean_mfe_usd,500ms_mean_mae_usd,1s_pnl,1s_capture,1s_trades,1s_median_pf,1s_max_dd,1s_neg_segments,1s_exposure_h,1s_pnl_per_exposure_h,1s_mean_hold_s,1s_pnl_per_trade,1s_burst_pnl,1s_burst_trades,1s_burst_pnl_per_exposure_h,1s_mean_mfe_usd,1s_mean_mae_usd
mh120_tt5.5_gb2.0_flow0_decay0,1.0,True,255.89572474012584,0.03419877111433537,65,1.3584076635344782,46.133734473857544,1,5.712222777737511,40.835944060924234,316.3692615362314,3.5886770740804037,30.08153422949946,10,199.7954390218675,3.5384615384615525,-1.9335384615383961,146.22395685357355,0.019541864706595774,58,1.4723539755405672,55.95226824865756,1,6.259323333501816,22.682535377657025,388.50972414838856,2.447884878488776,6.124351910263373,7,65.1172734116048,3.9893103448276195,-2.2531034482757417
mh120_tt5.5_gb2.0_flow0_decay1,1.0,True,255.89572474012584,0.03419877111433537,65,1.3584076635344782,46.133734473857544,1,5.712222777737511,40.835944060924234,316.3692615362314,3.5886770740804037,30.08153422949946,10,199.7954390218675,3.5384615384615525,-1.9335384615383961,146.22395685357355,0.019541864706595774,58,1.4723539755405672,55.95226824865756,1,6.259323333501816,22.682535377657025,388.50972414838856,2.447884878488776,6.124351910263373,7,65.1172734116048,3.9893103448276195,-2.2531034482757417
mh120_tt5.5_gb2.0_flow1_decay0,1.0,True,255.89572474012584,0.03419877111433537,65,1.3584076635344782,46.133734473857544,1,5.712222777737511,40.835944060924234,316.3692615362314,3.5886770740804037,30.08153422949946,10,199.7954390218675,3.5384615384615525,-1.9335384615383961,146.22395685357355,0.019541864706595774,58,1.4723539755405672,55.95226824865756,1,6.259323333501816,22.682535377657025,388.50972414838856,2.447884878488776,6.124351910263373,7,65.1172734116048,3.9893103448276195,-2.2531034482757417
mh120_tt5.5_gb2.0_flow1_decay1,1.0,True,255.89572474012584,0.03419877111433537,65,1.3584076635344782,46.133734473857544,1,5.712222777737511,40.835944060924234,316.3692615362314,3.5886770740804037,30.08153422949946,10,199.7954390218675,3.5384615384615525,-1.9335384615383961,146.22395685357355,0.019541864706595774,58,1.4723539755405672,55.95226824865756,1,6.259323333501816,22.682535377657025,388.50972414838856,2.447884878488776,6.124351910263373,7,65.1172734116048,3.9893103448276195,-2.2531034482757417
mh120_tt5.5_gb2.5_flow0_decay0,1.0,True,255.89572474012584,0.03419877111433537,65,1.3584076635344782,46.133734473857544,1,5.712222777737511,40.835944060924234,316.3692615362314,3.5886770740804037,30.08153422949946,10,199.7954390218675,3.5384615384615525,-1.9335384615383961,146.22395685357355,0.019541864706595774,58,1.4723539755405672,55.95226824865756,1,6.259323333501816,22.682535377657025,388.50972414838856,2.447884878488776,6.124351910263373,7,65.1172734116048,3.9893103448276195,-2.2531034482757417
mh120_tt5.5_gb2.5_flow0_decay1,1.0,True,255.89572474012584,0.03419877111433537,65,1.3584076635344782,46.133734473857544,1,5.712222777737511,40.835944060924234,316.3692615362314,3.5886770740804037,30.08153422949946,10,199.7954390218675,3.5384615384615525,-1.9335384615383961,146.22395685357355,0.019541864706595774,58,1.4723539755405672,55.95226824865756,1,6.259323333501816,22.682535377657025,388.50972414838856,2.447884878488776,6.124351910263373,7,65.1172734116048,3.9893103448276195,-2.2531034482757417
mh120_tt5.5_gb2.5_flow1_decay0,1.0,True,255.89572474012584,0.03419877111433537,65,1.3584076635344782,46.133734473857544,1,5.712222777737511,40.835944060924234,316.3692615362314,3.5886770740804037,30.08153422949946,10,199.7954390218675,3.5384615384615525,-1.9335384615383961,146.22395685357355,0.019541864706595774,58,1.4723539755405672,55.95226824865756,1,6.259323333501816,22.682535377657025,388.50972414838856,2.447884878488776,6.124351910263373,7,65.1172734116048,3.9893103448276195,-2.2531034482757417
mh120_tt5.5_gb2.5_flow1_decay1,1.0,True,255.89572474012584,0.03419877111433537,65,1.3584076635344782,46.133734473857544,1,5.712222777737511,40.835944060924234,316.3692615362314,3.5886770740804037,30.08153422949946,10,199.7954390218675,3.5384615384615525,-1.9335384615383961,146.22395685357355,0.019541864706595774,58,1.4723539755405672,55.95226824865756,1,6.259323333501816,22.682535377657025,388.50972414838856,2.447884878488776,6.124351910263373,7,65.1172734116048,3.9893103448276195,-2.2531034482757417
