candidate,full_score,500ms_pnl,500ms_capture,500ms_trades,500ms_median_pf,500ms_max_dd,500ms_neg_segments,500ms_exposure_h,500ms_pnl_per_exposure_h,500ms_mean_hold_s,500ms_pnl_per_trade,500ms_burst_pnl,500ms_burst_trades,500ms_burst_pnl_per_exposure_h,500ms_mean_mfe_usd,500ms_mean_mae_usd,1s_pnl,1s_capture,1s_trades,1s_median_pf,1s_max_dd,1s_neg_segments,1s_exposure_h,1s_pnl_per_exposure_h,1s_mean_hold_s,1s_pnl_per_trade,1s_burst_pnl,1s_burst_trades,1s_burst_pnl_per_exposure_h,1s_mean_mfe_usd,1s_mean_mae_usd
mh120_tt5.5_gb2.0_flow0_decay0,1.0,1299.367875231396,0.173651922491032,163,1.3614098816323064,218.67791606541255,1,15.82335222184658,58.362241012534305,349.4728098076545,5.665560098144971,58.39924877087533,17,232.97830864652232,4.282331288343544,-2.1724539877300426,365.25390229096365,0.04881376824779671,156,1.3822875261766883,172.37599843368207,1,17.247947500016956,18.05701185884047,398.0295576926989,1.9964512342850258,10.441151333508365,12,67.49277695140911,4.121666666666681,-2.523717948717895
mh120_tt5.5_gb2.0_flow0_decay1,1.0,1299.367875231396,0.173651922491032,163,1.3614098816323064,218.67791606541255,1,15.82335222184658,58.362241012534305,349.4728098076545,5.665560098144971,58.39924877087533,17,232.97830864652232,4.282331288343544,-2.1724539877300426,365.25390229096365,0.04881376824779671,156,1.3822875261766883,172.37599843368207,1,17.247947500016956,18.05701185884047,398.0295576926989,1.9964512342850258,10.441151333508365,12,67.49277695140911,4.121666666666681,-2.523717948717895
mh120_tt5.5_gb2.0_flow1_decay0,1.0,1299.367875231396,0.173651922491032,163,1.3614098816323064,218.67791606541255,1,15.82335222184658,58.362241012534305,349.4728098076545,5.665560098144971,58.39924877087533,17,232.97830864652232,4.282331288343544,-2.1724539877300426,365.25390229096365,0.04881376824779671,156,1.3822875261766883,172.37599843368207,1,17.247947500016956,18.05701185884047,398.0295576926989,1.9964512342850258,10.441151333508365,12,67.49277695140911,4.121666666666681,-2.523717948717895
