label,trade_id,window,interval,segment_id,engine,side,legacy_pnl_inr,policy_pnl_inr,delta_inr,model_exit,model_exit_hold_sec
historical_walkforward,historical7d|1s|1|BURST|BUY|1789745637.991000,historical7d,1s,1,BURST,BUY,-1.6874999999993177,1.5750000000002728,3.2624999999995907,True,10.774999856948853
historical_walkforward,historical7d|1s|1|BURST|SELL|1789743770.854000,historical7d,1s,1,BURST,SELL,1.2750000000005457,1.5750000000002728,0.29999999999972715,True,10.125
historical_walkforward,historical7d|1s|1|BURST|SELL|1789743964.941000,historical7d,1s,1,BURST,SELL,-1.762499999997544,-1.762499999997544,0.0,False,nan
historical_walkforward,historical7d|1s|1|BURST|SELL|1789744809.936000,historical7d,1s,1,BURST,SELL,-0.1499999999998635,-3.937500000000682,-3.7875000000008185,True,11.017999649047852
historical_walkforward,historical7d|1s|1|BURST|SELL|1789745007.815000,historical7d,1s,1,BURST,SELL,3.787499999997408,2.024999999999864,-1.762499999997544,True,35.06399989128113
historical_walkforward,historical7d|1s|1|BURST|SELL|1789745230.877000,historical7d,1s,1,BURST,SELL,-2.250000000001364,-3.637500000000955,-1.3874999999995912,True,10.116999864578249
historical_walkforward,historical7d|1s|1|MICRO|BUY|1789745476.976000,historical7d,1s,1,MICRO,BUY,22.46250000000004,0.6375000000002728,-21.82499999999977,True,10.023000001907349
historical_walkforward,historical7d|1s|1|MICRO|BUY|1789747502.958000,historical7d,1s,1,MICRO,BUY,-4.162499999998772,-1.8374999999991808,2.3249999999995916,True,10.014999866485596
historical_walkforward,historical7d|1s|1|MICRO|BUY|1789753891.955000,historical7d,1s,1,MICRO,BUY,-4.275000000001228,-0.0375000000008185,4.237500000000409,True,11.006999731063845
historical_walkforward,historical7d|1s|1|MICRO|BUY|1789759757.975000,historical7d,1s,1,MICRO,BUY,24.10312499999833,4.7624999999982265,-19.340625000000102,True,10.001000165939333
historical_walkforward,historical7d|1s|1|MICRO|SELL|1789744843.990000,historical7d,1s,1,MICRO,SELL,25.49999999999983,2.287500000002183,-23.212499999997647,True,10.96500015258789
historical_walkforward,historical7d|1s|1|MICRO|SELL|1789747390.945000,historical7d,1s,1,MICRO,SELL,-10.612499999999727,-5.549999999998363,5.062500000001364,True,11.016000032424929
historical_walkforward,historical7d|1s|1|MICRO|SELL|1789751983.954000,historical7d,1s,1,MICRO,SELL,1.6874999999993177,-1.049999999999045,-2.737499999998363,True,11.01200032234192
historical_walkforward,historical7d|1s|1|PRIMARY|BUY|1789747214.968000,historical7d,1s,1,PRIMARY,BUY,-12.037500000000136,-0.8625000000017735,11.174999999998363,True,10.01699995994568
historical_walkforward,historical7d|1s|1|PRIMARY|BUY|1789753819.984000,historical7d,1s,1,PRIMARY,BUY,4.162499999998772,-0.5250000000012278,-4.6875,True,11.008000135421751
historical_walkforward,historical7d|1s|1|PRIMARY|BUY|1789758585.943000,historical7d,1s,1,PRIMARY,BUY,-0.112499999999045,-1.7250000000001364,-1.6125000000010914,True,10.013999938964844
historical_walkforward,historical7d|1s|1|PRIMARY|BUY|1789759468.945000,historical7d,1s,1,PRIMARY,BUY,28.050000000001774,-3.4875000000010914,-31.537500000002865,True,11.01200008392334
historical_walkforward,historical7d|1s|1|PRIMARY|BUY|1789761354.989000,historical7d,1s,1,PRIMARY,BUY,-5.774999999999864,-3.2624999999995907,2.512500000000273,True,10.51200008392334
historical_walkforward,historical7d|1s|1|PRIMARY|BUY|1789762637.884000,historical7d,1s,1,PRIMARY,BUY,-8.625000000000682,-2.8125,5.812500000000682,True,10.109999895095823
historical_walkforward,historical7d|1s|1|PRIMARY|BUY|1789763699.963000,historical7d,1s,1,PRIMARY,BUY,8.362500000001774,6.525000000002592,-1.8374999999991815,True,685.7369999885559
historical_walkforward,historical7d|1s|1|PRIMARY|SELL|1789742547.998000,historical7d,1s,1,PRIMARY,SELL,5.84999999999809,0.2999999999997271,-5.549999999998363,True,10.95900011062622
historical_walkforward,historical7d|1s|1|PRIMARY|SELL|1789743963.942000,historical7d,1s,1,PRIMARY,SELL,20.99999999999796,0.112499999999045,-20.887499999998916,True,10.013999938964844
historical_walkforward,historical7d|1s|1|PRIMARY|SELL|1789745356.959000,historical7d,1s,1,PRIMARY,SELL,-15.112499999999043,-3.0375000000015,12.074999999997544,True,10.008999824523926
historical_walkforward,historical7d|1s|1|PRIMARY|SELL|1789749091.967000,historical7d,1s,1,PRIMARY,SELL,20.88749999999891,-1.8374999999991808,-22.72499999999809,True,11.001999855041504
historical_walkforward,historical7d|1s|1|PRIMARY|SELL|1789750451.994000,historical7d,1s,1,PRIMARY,SELL,-15.262499999998909,-1.3499999999987722,13.912500000000136,True,10.958999872207642
historical_walkforward,historical7d|1s|1|PRIMARY|SELL|1789752032.955000,historical7d,1s,1,PRIMARY,SELL,-15.637500000000273,4.537500000000136,20.17500000000041,True,10.908999919891356
historical_walkforward,historical7d|1s|1|PRIMARY|SELL|1789767860.959000,historical7d,1s,1,PRIMARY,SELL,-3.4875000000010914,4.162499999998772,7.649999999999864,True,10.016000032424929
historical_walkforward,historical7d|1s|1|SECONDARY|BUY|1789745633.986000,historical7d,1s,1,SECONDARY,BUY,-6.78749999999809,2.174999999999727,8.962499999997817,True,10.970000267028809
historical_walkforward,historical7d|1s|1|SECONDARY|BUY|1789747264.982000,historical7d,1s,1,SECONDARY,BUY,-15.112499999999043,-4.275000000001228,10.837499999997815,True,10.968999862670898
historical_walkforward,historical7d|1s|1|SECONDARY|BUY|1789747489.987000,historical7d,1s,1,SECONDARY,BUY,-15.037499999997408,4.237500000000409,19.274999999997817,True,10.966999769210815
historical_walkforward,historical7d|1s|1|SECONDARY|BUY|1789753886.994000,historical7d,1s,1,SECONDARY,BUY,-16.91250000000082,-0.1499999999998635,16.762500000000955,True,10.963000059127808
historical_walkforward,historical7d|1s|1|SECONDARY|BUY|1789757067.989000,historical7d,1s,1,SECONDARY,BUY,6.862499999999726,3.4875000000010914,-3.374999999998635,True,10.865000247955322
historical_walkforward,historical7d|1s|1|SECONDARY|BUY|1789759757.975000,historical7d,1s,1,SECONDARY,BUY,31.649999999998496,4.7624999999982265,-26.88750000000027,True,10.001000165939333
historical_walkforward,historical7d|1s|1|SECONDARY|BUY|1789763657.914000,historical7d,1s,1,SECONDARY,BUY,8.6625000000015,9.375,0.7124999999984993,True,726.0380001068115
historical_walkforward,historical7d|1s|1|SECONDARY|SELL|1789744804.983000,historical7d,1s,1,SECONDARY,SELL,30.975000000000826,3.375000000002046,-27.59999999999878,True,10.920000076293944
historical_walkforward,historical7d|1s|1|SECONDARY|SELL|1789745230.877000,historical7d,1s,1,SECONDARY,SELL,-15.299999999999727,-3.637500000000955,11.662499999998772,True,10.116999864578249
historical_walkforward,historical7d|1s|1|SECONDARY|SELL|1789749423.992000,historical7d,1s,1,SECONDARY,SELL,-16.38749999999959,-7.575000000001637,8.812499999997954,True,11.00499987602234
historical_walkforward,historical7d|1s|1|SECONDARY|SELL|1789749772.999000,historical7d,1s,1,SECONDARY,SELL,-15.9375,-9.299999999998365,6.637500000001635,True,10.96399998664856
historical_walkforward,historical7d|1s|1|SECONDARY|SELL|1789751974.950000,historical7d,1s,1,SECONDARY,SELL,-15.337500000000546,4.049999999999727,19.387500000000273,True,10.005000114440918
historical_walkforward,historical7d|1s|2|BURST|BUY|1789963653.855000,historical7d,1s,2,BURST,BUY,-2.8125,0.7499999999993179,3.562499999999318,True,10.66599988937378
historical_walkforward,historical7d|1s|2|BURST|BUY|1789984997.647000,historical7d,1s,2,BURST,BUY,2.6250000000027285,3.3000000000004093,0.6749999999976808,True,10.316999912261965
historical_walkforward,historical7d|1s|2|MICRO|BUY|1789963644.742000,historical7d,1s,2,MICRO,BUY,-4.387499999996862,-3.149999999997135,1.2374999999997272,True,230.09299993515012
historical_walkforward,historical7d|1s|2|MICRO|BUY|1789985709.510000,historical7d,1s,2,MICRO,BUY,-11.362499999999043,1.5374999999994543,12.899999999998498,True,10.462999820709229
historical_walkforward,historical7d|1s|2|PRIMARY|BUY|1789963659.366000,historical7d,1s,2,PRIMARY,BUY,-6.862499999999726,-2.6625000000001364,4.19999999999959,True,10.618999719619753
historical_walkforward,historical7d|1s|2|PRIMARY|SELL|1789967510.961000,historical7d,1s,2,PRIMARY,SELL,14.512499999999587,-3.8249999999982265,-18.337499999997814,True,10.903000116348268
historical_walkforward,historical7d|1s|2|PRIMARY|SELL|1789968909.746000,historical7d,1s,2,PRIMARY,SELL,-6.599999999997408,-6.78749999999809,-0.18750000000068212,True,10.886000156402588
historical_walkforward,historical7d|1s|2|PRIMARY|SELL|1789993811.904000,historical7d,1s,2,PRIMARY,SELL,-9.524999999999864,-1.762499999997544,7.762500000002319,True,11.067999839782717
historical_walkforward,historical7d|1s|2|SECONDARY|SELL|1789968692.959000,historical7d,1s,2,SECONDARY,SELL,-4.275000000001228,-1.012500000001637,3.2624999999995907,True,10.962999820709229
historical_walkforward,historical7d|1s|2|SECONDARY|SELL|1789970946.954000,historical7d,1s,2,SECONDARY,SELL,-15.374999999997954,-5.212499999997817,10.162500000000136,True,10.041000366210938
historical_walkforward,historical7d|1s|2|SECONDARY|SELL|1789984832.975000,historical7d,1s,2,SECONDARY,SELL,-15.487500000000413,2.774999999999181,18.262499999999594,True,15.97000002861023
historical_walkforward,historical7d|1s|3|BURST|BUY|1790006264.808000,historical7d,1s,3,BURST,BUY,3.225000000002183,-5.512499999997544,-8.737499999999727,True,11.175999879837036
historical_walkforward,historical7d|1s|3|BURST|SELL|1790012063.960000,historical7d,1s,3,BURST,SELL,2.3625000000004093,-0.1499999999998635,-2.512500000000273,True,10.013000011444092
historical_walkforward,historical7d|1s|3|BURST|SELL|1790018048.984000,historical7d,1s,3,BURST,SELL,-5.512500000000955,-4.6875,0.825000000000955,True,10.721999883651732
historical_walkforward,historical7d|1s|3|BURST|SELL|1790022664.515000,historical7d,1s,3,BURST,SELL,-1.9499999999982265,0.3375000000005457,2.287499999998772,True,15.425999879837036
