label,interval,fold,trades,actual_pnl_inr,actual_win_rate,prediction_mean_inr,pearson,spearman,sign_accuracy,mae_inr,rmse_inr,mean_baseline_mae_inr,mean_baseline_rmse_inr,predicted_positive_trades,predicted_positive_retention,predicted_positive_actual_pnl_inr,predicted_positive_win_rate,predicted_nonpositive_actual_pnl_inr,v2_score_spearman,v2_positive_trades,v2_positive_retention,v2_positive_actual_pnl_inr,v2_positive_win_rate
historical_walkforward,1s,aggregate,92,166.76250000003168,0.43478260869565216,-0.2960723286018987,-0.22618224198397466,-0.30109159286715803,0.42391304347826086,15.45872000458161,20.33274637784833,nan,nan,43,0.4673913043478261,-62.52187499998598,0.3488372093023256,229.28437500001763,0.012645985613242719,91,0.9891304347826086,178.8000000000318,0.43956043956043955
historical_walkforward,500ms,aggregate,89,267.4218750000017,0.48314606741573035,-0.7469199177814075,-0.07321574304004522,-0.13616901744634827,0.4606741573033708,15.186911965385104,19.862389365436215,nan,nan,47,0.5280898876404494,127.35937500000034,0.44680851063829785,140.06250000000136,-0.06528826428789718,88,0.9887640449438202,277.65937500000007,0.48863636363636365
recent_after_first80,1s,aggregate,44,-191.70000000002346,0.25,0.5322107756449591,0.028858538269130065,-0.008248440818876386,0.4318181818181818,12.130949303001755,14.579674486804764,nan,nan,24,0.5454545454545454,-127.16250000000969,0.20833333333333334,-64.53750000001378,0.16525081435424144,43,0.9772727272727273,-176.62500000002183,0.2558139534883721
recent_after_first80,500ms,aggregate,46,-352.50000000001705,0.13043478260869565,1.8199887249638698,0.13003935984568835,0.018382013197116832,0.41304347826086957,12.705741422380097,14.637805519922418,nan,nan,31,0.6739130434782609,-212.85000000001446,0.16129032258064516,-139.6500000000026,0.2149708590333965,45,0.9782608695652174,-337.4250000000154,0.13333333333333333
