context,sample_index,entry_ts,side,raw_count2,raw_count10,event_rate_accel_2_10,median_iat2_ms,median_iat10_ms,iat_ratio_2_10,mid_move2,mid_move10,dir_mid_move2,dir_mid_move10,event_eff2,event_eff10,event_imb2,event_imb10,dir_event_imb2,dir_event_imb10,dir_imbalance_delta_2_10,quote_sidedness2,two_sided_update_frac2,spread_rel10,spread_change_rel2,spread_compression10,dir_range_position10
recent24h:500ms:whole,94251,1790257759.983,BUY,29.0,177.0,0.8192090395480226,52.99997329711914,50.50003528594971,1.0495036884036588,-0.05499999999847205,3.5200000000004366,-0.05499999999847205,3.5200000000004366,0.03859649122696837,0.16326530612244552,-0.25925925925925924,-0.1695906432748538,-0.25925925925925924,-0.1695906432748538,-0.08966861598440545,0.03571428571428571,0.6071428571428571,0.4444444444442199,-0.5555555555557801,1.4000000000008084,0.48523206751080106
recent24h:500ms:whole,95400,1790258422.987,BUY,24.0,116.0,1.0344827586206897,55.00006675720215,52.99997329711914,1.0377376314676696,-0.09499999999934516,0.5050000000010186,-0.09499999999934516,0.5050000000010186,0.10497237568959722,0.1064278187567826,-0.043478260869565216,0.12280701754385964,-0.043478260869565216,0.12280701754385964,-0.16628527841342486,-0.043478260869565216,0.6086956521739131,0.7999999999984408,-0.14285714285751408,0.6571428571435254,0.5749128919870432
recent24h:500ms:whole,116546,1790270166.463,SELL,37.0,141.0,1.3120567375886525,50.499916076660156,52.99985408782959,0.9528312284213722,0.10999999999967258,-1.9350000000004002,-0.10999999999967258,1.9350000000004002,0.050691244239457506,0.2595573440644109,0.08571428571428572,-0.014492753623188406,-0.08571428571428572,0.014492753623188406,-0.10020703933747412,0.16666666666666666,0.6111111111111112,0.8571428571428571,-1.2142857142873384,1.5714285714285714,0.8193018480497813
recent24h:500ms:whole,116547,1790270166.959,SELL,35.0,145.0,1.206896551724138,51.49996280670166,52.00016498565674,0.9903807578477289,0.010000000000218279,-1.7150000000001455,-0.010000000000218279,1.7150000000001455,0.004975124378213006,0.22912491649966762,0.21212121212121213,-0.014084507042253521,-0.21212121212121213,0.014084507042253521,-0.22620571916346566,0.20588235294117646,0.7352941176470589,0.8214285714310076,0.2857142857142857,1.607142857140421,0.659137577002759
recent24h:500ms:whole,118591,1790271201.909,SELL,22.0,97.0,1.1340206185567012,55.00006675720215,55.9999942779541,0.9821441495906438,0.2649999999994179,-1.2000000000007276,-0.2649999999994179,1.2000000000007276,0.28042328042275083,0.27842227378163426,0.3684210526315789,0.0,-0.3684210526315789,-0.0,-0.3684210526315789,-0.047619047619047616,0.7619047619047619,0.707317073170894,-0.4634146341455299,0.8536585365865561,0.6569579288033587
recent24h:500ms:whole,118617,1790271214.921,SELL,14.0,84.0,0.8333333333333333,101.00030899047852,98.00028800964355,1.030612369022219,0.14500000000043656,0.5399999999999636,-0.14500000000043656,-0.5399999999999636,0.39726027397007685,0.2007434944232652,0.23076923076923078,0.1111111111111111,-0.23076923076923078,-0.1111111111111111,-0.11965811965811968,0.0,0.5384615384615384,0.6578947368434909,-0.3421052631589025,0.684210526317805,-0.8064516129019008
historical7d:1s:segment0,16166,1789586926.748,SELL,23.0,76.0,1.5131578947368423,50.50003528594971,92.00000762939453,0.548913381500793,0.23000000000047294,0.11499999999978172,-0.23000000000047294,-0.11499999999978172,0.3108108108119236,0.04070796460170837,0.2727272727272727,0.06666666666666667,-0.2727272727272727,-0.06666666666666667,-0.20606060606060606,0.3181818181818182,0.4090909090909091,0.7272727272722261,-0.30303030303147227,0.636363636366643,-0.25301204819393286
historical7d:1s:segment0,24312,1789595330.9689999,SELL,36.0,173.0,1.0404624277456647,50.99964141845703,50.99976062774658,0.999997662551979,1.0650000000005093,1.0950000000002547,-1.0650000000005093,-1.0950000000002547,0.3203007518796071,0.07559544356229664,0.08571428571428572,0.029239766081871343,-0.08571428571428572,-0.029239766081871343,-0.05647451963241437,-0.05714285714285714,0.8857142857142857,0.5909090909080574,-0.3409090909106412,1.1136363636389475,-0.8795562599051567
historical7d:1s:segment0,41130,1789621909.9020002,SELL,17.0,73.0,1.1643835616438356,51.000118255615234,52.49989032745361,0.9714328532405694,0.010000000000218279,-0.18999999999869033,-0.010000000000218279,0.18999999999869033,0.015151515151849218,0.03350970017616768,0.25,0.09859154929577464,-0.25,-0.09859154929577464,-0.15140845070422537,0.375,0.5,0.6000000000022737,-0.6,0.7250000000005684,0.7541528239197518
historical7d:1s:segment0,58208,1789640906.6929998,BUY,10.0,58.0,0.8620689655172414,197.00002670288086,99.99990463256836,1.9700021457692583,-0.1999999999998181,-0.1499999999996362,-0.1999999999998181,-0.1499999999996362,0.4878048780517562,0.06607929515422385,-0.3333333333333333,-0.21428571428571427,-0.3333333333333333,-0.21428571428571427,-0.11904761904761904,0.1111111111111111,0.6666666666666666,0.8387096774202066,0.32258064516252066,0.7096774193528512,-0.46478873239227336
historical7d:1s:segment0,78410,1789661749.9420002,BUY,29.0,143.0,1.013986013986014,50.999999046325684,50.999999046325684,1.0,-0.9349999999994907,0.44500000000061846,-0.9349999999994907,0.44500000000061846,0.6012861736337038,0.06108442004119799,-0.21428571428571427,-0.05714285714285714,-0.21428571428571427,-0.05714285714285714,-0.15714285714285714,-0.42857142857142855,0.35714285714285715,0.7777777777777778,-0.41666666666856145,0.5000000000012632,-0.2651757188491496
historical7d:1s:segment0,83419,1789666760.825,SELL,23.0,87.0,1.3218390804597702,52.00004577636719,52.99997329711914,0.9811334334991768,0.07999999999992724,-0.7600000000002183,-0.07999999999992724,0.7600000000002183,0.1111111111111111,0.1831325301202295,0.09090909090909091,-0.047619047619047616,-0.09090909090909091,0.047619047619047616,-0.13852813852813853,0.0,0.45454545454545453,0.8333333333353544,0.2666666666670709,0.5,0.4906367041196461
historical7d:1s:segment0,87092,1789670449.961,BUY,15.0,62.0,1.2096774193548387,75.5000114440918,99.00021553039551,0.7626247179321689,-0.010000000000218279,0.22999999999956344,-0.010000000000218279,0.22999999999956344,0.011111111111358134,0.10222222222219347,-0.14285714285714285,0.06666666666666667,-0.14285714285714285,0.06666666666666667,-0.2095238095238095,0.14285714285714285,0.5714285714285714,0.954545454544515,-0.09090909091097003,0.590909090908903,0.4206896551718773
historical7d:1s:segment0,90147,1789673571.864,SELL,4.0,69.0,0.2898550724637681,52.00028419494629,58.00008773803711,0.8965552678094298,0.024999999999636202,-0.6149999999997817,-0.024999999999636202,0.6149999999997817,0.384615384606774,0.22323049001798706,0.3333333333333333,-0.13432835820895522,-0.3333333333333333,0.13432835820895522,-0.46766169154228854,-0.3333333333333333,0.6666666666666666,0.9166666666685614,0.04166666666761406,1.0,0.3666666666667341
historical7d:1s:segment0,110988,1789705238.932,BUY,2.0,34.0,0.29411764705882354,950.9999752044678,99.99990463256836,9.51000882149584,-0.049999999999272404,0.44500000000061846,-0.049999999999272404,0.44500000000061846,1.0,0.2386058981238003,-1.0,0.15151515151515152,-1.0,0.15151515151515152,-1.1515151515151516,-1.0,0.0,0.6067415730324218,-0.22471910112433036,0.5842696629216239,0.7800000000024738
historical7d:1s:segment0,118925,1789713750.544,BUY,9.0,35.0,1.2857142857142858,101.99999809265137,125.49996376037598,0.8127492234771128,-0.09999999999854481,-0.1749999999992724,-0.09999999999854481,-0.1749999999992724,0.6249999999914735,0.12195121951157678,-0.5,-0.11764705882352941,-0.5,-0.11764705882352941,-0.38235294117647056,-0.25,0.0,0.8285714285704634,-0.28571428571502816,0.4857142857139887,-1.0
historical7d:1s:segment1,153472,1789750451.994,SELL,28.0,137.0,1.0218978102189782,51.999807357788086,51.000118255615234,1.0196017016502268,0.005000000000109139,-0.464999999999236,-0.005000000000109139,0.464999999999236,0.002583979328218814,0.05558876270164958,0.037037037037037035,-0.14074074074074075,-0.037037037037037035,0.14074074074074075,-0.17777777777777778,0.037037037037037035,0.8148148148148148,0.7222222222234854,-0.13888888888952047,0.722222222220959,0.795121951219404
recent24h:1s:whole,6009,1790196024.809,SELL,13.0,84.0,0.7738095238095237,90.99996089935303,55.9999942779541,1.6249994678156172,0.02999999999974534,-0.7049999999999272,-0.02999999999974534,0.7049999999999272,0.0833333333331228,0.22560000000023936,0.09090909090909091,-0.06172839506172839,-0.09090909090909091,0.06172839506172839,-0.1526374859708193,0.08333333333333333,0.5833333333333334,0.7307692307683562,-0.2307692307709798,1.1538461538514009,0.8993710691846636
recent24h:1s:whole,50497,1790253504.9689999,SELL,10.0,69.0,0.7246376811594203,55.00006675720215,58.99989604949951,0.9322061637372784,0.17000000000007276,0.0,-0.17000000000007276,-0.0,0.8500000000050022,0.0,0.7777777777777778,0.17647058823529413,-0.7777777777777778,-0.17647058823529413,-0.6013071895424836,-0.3333333333333333,0.2222222222222222,0.8437500000021316,-0.125,0.46874999999928946,0.3333333333356432
recent24h:1s:whole,54682,1790257759.983,BUY,29.0,177.0,0.8192090395480226,52.99997329711914,50.50003528594971,1.0495036884036588,-0.05499999999847205,3.5200000000004366,-0.05499999999847205,3.5200000000004366,0.03859649122696837,0.16326530612244552,-0.25925925925925924,-0.1695906432748538,-0.25925925925925924,-0.1695906432748538,-0.08966861598440545,0.03571428571428571,0.6071428571428571,0.4444444444442199,-0.5555555555557801,1.4000000000008084,0.48523206751080106
recent24h:1s:whole,55323,1790258422.987,BUY,24.0,116.0,1.0344827586206897,55.00006675720215,52.99997329711914,1.0377376314676696,-0.09499999999934516,0.5050000000010186,-0.09499999999934516,0.5050000000010186,0.10497237568959722,0.1064278187567826,-0.043478260869565216,0.12280701754385964,-0.043478260869565216,0.12280701754385964,-0.16628527841342486,-0.043478260869565216,0.6086956521739131,0.7999999999984408,-0.14285714285751408,0.6571428571435254,0.5749128919870432
recent24h:1s:whole,67629,1790271201.909,SELL,22.0,97.0,1.1340206185567012,55.00006675720215,55.9999942779541,0.9821441495906438,0.2649999999994179,-1.2000000000007276,-0.2649999999994179,1.2000000000007276,0.28042328042275083,0.27842227378163426,0.3684210526315789,0.0,-0.3684210526315789,-0.0,-0.3684210526315789,-0.047619047619047616,0.7619047619047619,0.707317073170894,-0.4634146341455299,0.8536585365865561,0.6569579288033587
recent24h:1s:whole,67642,1790271214.921,SELL,14.0,84.0,0.8333333333333333,101.00030899047852,98.00028800964355,1.030612369022219,0.14500000000043656,0.5399999999999636,-0.14500000000043656,-0.5399999999999636,0.39726027397007685,0.2007434944232652,0.23076923076923078,0.1111111111111111,-0.23076923076923078,-0.1111111111111111,-0.11965811965811968,0.0,0.5384615384615384,0.6578947368434909,-0.3421052631589025,0.684210526317805,-0.8064516129019008
recent24h:1s:whole,67669,1790271241.909,SELL,15.0,87.0,0.8620689655172414,55.00006675720215,55.9999942779541,0.9821441495906438,0.8000000000001819,1.2650000000003274,-0.8000000000001819,-1.2650000000003274,0.7692307692296256,0.3423545331522665,0.14285714285714285,0.12941176470588237,-0.14285714285714285,-0.12941176470588237,-0.013445378151260484,-0.35714285714285715,0.6428571428571429,0.7428571428543959,-0.22857142857358165,0.6857142857155478,-1.0
