trade_id,interval,segment_id,engine,side,side_sign,entry_ts,exit_ts,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd,exit_reason,spread_rel,range60_rel,m60_rel,m300_rel,imb10_rel,qacc_rel,trend_eff,spread_range_ratio,directional_m60_rel,directional_m300_rel,raw_spread_rel,raw_range60_rel,raw_m60_rel,raw_m300_rel,raw_activity_rel,raw_er60,raw_imb10,raw_spread,raw_range60,raw_vol_regime,raw_spread_regime,raw_efficiency_regime,raw_activity_regime,raw_regime_key,window,activity_rel,er60,spread_to_range,dir_m10_rel,dir_m30_rel,dir_m60_rel,dir_m300_rel,dir_eff60,flow_align10,flow_align60,accel_10_60,accel_30_300,short_long_balance,pullback60,pullback300,market_heat,execution_heat,session_age_sec
500ms-s0-t10,500ms,0,SECONDARY,BUY,1,1789582071.959,1789582518.9580002,446.9990000724793,0.0422542193371488,-16.90315725210084,1.9099999999998545,-4.180000000000291,emergency_stop,0.5172413793122914,2.261153427639329,4.379464285715297,1.336336336336584,1.625,1.56522168460551,0.4424898511502969,0.0289575289576326,4.379464285715297,1.336336336336584,0.5172413793122914,2.261153427639329,3.69491525423687,1.37984496124038,1.2916666666666667,0.2595924847842881,0.0909090909090909,0.1500000000005457,5.1950000000006185,high,tight,efficient,normal,high|tight|efficient|normal,historical7d,1.2916666666666667,0.25959248478428815,0.02887391722820555,6.0256410256369,5.447852760739496,3.69491525423687,1.37984496124038,0.25959248478428815,0.09090909090909091,0.1375770020533881,2.33072577140003,4.068007799499116,3.1993667854495733,0.0,0.0,2.9206565107008,0.6681034482783764,11492.855000019073
500ms-s0-t11,500ms,0,PRIMARY,SELL,-1,1789583356.946,1789583760.496,403.55000019073486,0.0409295495609291,-16.255731956893825,2.0100000000002183,-4.149999999999636,emergency_stop,0.8823529411739529,0.869395711500786,-1.603112840467419,-1.8195836545877444,-0.4474097331240189,1.0802594995366075,0.2893258426966898,0.1385681293298621,1.603112840467419,1.8195836545877444,0.8823529411739529,0.869395711500786,-1.2935635792775844,-1.4511002444988237,0.8888888888888888,0.1309599491417737,-0.0352941176470588,0.2999999999992724,2.2299999999995634,normal,normal,mixed,normal,normal|normal|mixed|normal,historical7d,0.8888888888888888,0.1309599491417737,0.13452914798176285,2.814814814816212,1.4501718213063144,1.2935635792775844,1.4511002444988237,0.1309599491417737,0.03529411764705882,0.04090909090909091,1.5212512355386276,-0.0009284231925092978,0.7601614061730593,0.022421524663355244,0.008045052292723821,0.7727961880006986,0.7843137254879581,12777.84199976921
500ms-s0-t12,500ms,0,SECONDARY,BUY,1,1789584430.963,1789584507.463,76.5,0.0396556173308453,-15.446162231307165,2.2200000000002547,-4.069999999999709,emergency_stop,0.44117647058697645,4.656836461125142,8.85119047618942,2.383386581470269,2.3081081081081085,1.260724000836995,0.563471011746567,0.0187499999999523,8.85119047618942,2.383386581470269,0.4411764705869764,4.656836461125142,7.867724867727714,1.7511737089202934,0.972972972972973,0.357882069795813,0.2112676056338028,0.1499999999996362,8.68499999999949,high,tight,efficient,normal,high|tight|efficient|normal,historical7d,0.972972972972973,0.35788206979581305,0.017271157167489348,27.3653846153643,13.474226804109115,7.8677248677277145,1.7511737089202934,0.35788206979581305,0.2112676056338028,0.023668639053254437,19.497659747636582,11.723053095188822,15.610356421412702,0.07656879677605097,0.07014767932489391,4.530976016229868,0.4292527821927339,13851.858999967575
500ms-s0-t13,500ms,0,MICRO,SELL,-1,1789584564.929,1789584565.278,0.3490002155303955,0.0384451296118214,-1.250955077132523,0.0,-0.3400000000001455,momentum_zero_cross,0.7352941176467441,2.113103448275822,-3.9435028248585655,0.3059185242121058,-0.6710430952779171,1.0479559792395057,0.197845804988616,0.0660501981505811,3.9435028248585655,-0.3059185242121058,0.7352941176467441,2.113103448275822,-3.6931216931235618,0.2335680751173582,1.8783783783783785,0.0914091147197855,-0.0289855072463768,0.25,3.8299999999999272,high,tight,choppy,fast,high|tight|choppy|fast,historical7d,1.8783783783783783,0.09140911471978556,0.06527415143603257,4.950000000006442,4.731958762881069,3.6931216931235618,-0.23356807511735825,0.09140911471978556,0.028985507246376812,-0.02295918367346939,1.2568783068828804,4.965526837998428,3.111202572440654,0.011749347258267394,0.11254295532641356,3.969207828518098,1.3811605723364517,13985.824999809265
500ms-s0-t14,500ms,0,PRIMARY,SELL,-1,1789586926.748,1789587086.985,160.2369999885559,0.0383470945313112,-10.202314982014164,0.0,-2.7799999999997453,momentum_zero_cross,0.905660377358102,1.39341421143896,-2.46666666666761,-1.2246963562752555,0.6540084388185654,1.1384457025218733,0.2330300909727185,0.1237113402060405,2.46666666666761,1.2246963562752555,0.905660377358102,1.39341421143896,-2.6533864541810552,-0.9435483870965672,1.4615384615384617,0.1304347826086337,0.0526315789473684,0.2399999999997817,2.0100000000002183,normal,normal,mixed,normal,normal|normal|mixed|normal,historical7d,1.4615384615384615,0.1304347826086337,0.11940298507450531,-0.48888888889167353,0.7999999999980597,2.6533864541810552,0.9435483870965672,0.1304347826086337,-0.05263157894736842,-0.008086253369272238,-3.1422753430727286,-0.14354838709850748,-1.642911865085618,0.12935323383094033,0.06753246753251785,2.036528462872326,1.323657474600303,16347.643999814987
500ms-s0-t15,500ms,0,PRIMARY,BUY,1,1789592304.8969998,1789592403.462,98.56500029563904,0.0375475576103334,-26.698814240924374,9.100000000000364,-7.429999999999381,emergency_stop,1.0714285714252072,2.4624808575805477,4.781250000004121,4.382716049383236,2.7264437689969605,1.0237068965517242,0.2907639680729276,0.0749999999998181,4.781250000004121,4.382716049383236,1.0714285714252072,2.462480857580548,4.935483870966928,5.525291828796639,1.6363636363636365,0.1687624090006269,0.3258426966292135,0.2999999999992724,4.019999999999527,high,normal,mixed,fast,high|normal|mixed|fast,historical7d,1.6363636363636365,0.16876240900062697,0.07462686567146957,7.399999999997023,3.935828877005857,4.935483870966928,5.525291828796639,0.16876240900062697,0.3258426966292135,0.1411530815109344,2.4645161290300948,-1.5894629517907815,0.43752658861965665,0.004975124377992392,0.002539682539622484,4.029514130586351,1.7532467532412483,21725.792999744415
500ms-s0-t16,500ms,0,MICRO,SELL,-1,1789592535.972,1789592539.9299998,3.9579999446868896,0.0354552199624977,-14.013664096320696,0.0,-4.130000000000109,emergency_stop,0.9491525423732471,10.586626139817724,-13.616216216228183,-21.158959537566744,-0.1729729729729729,0.9803610108303248,0.132474362345538,0.0164271047227784,13.616216216228183,21.158959537566744,0.9491525423732472,10.586626139817724,-15.959537572250309,-28.486381322970875,3.206896551724138,0.0602904247188636,-0.0162162162162162,0.2799999999997453,17.414999999999964,high,normal,choppy,fast,high|normal|choppy|fast,historical7d,3.206896551724138,0.06029042471886365,0.01607809359745885,12.725806451614204,14.882096069875905,15.959537572250309,28.486381322970875,0.06029042471886365,0.016216216216216217,0.02462121212121212,-3.2337311206361044,-13.60428525309497,-8.419008186865536,0.04651162790694759,0.014899291823774375,33.95021486217408,3.043834015196965,21956.8679997921
500ms-s0-t17,500ms,0,SECONDARY,BUY,1,1789592591.9859998,1789592605.4529998,13.467000007629396,0.0343569945241593,-13.415189024654024,2.300000000000182,-4.079999999999927,emergency_stop,0.9666666666688899,13.250000000001405,19.864583333351096,-9.09971509971048,0.3374233128834356,0.9554698457223002,0.2308437235201497,0.0124330117899239,19.864583333351096,-9.09971509971048,0.96666666666889,13.250000000001403,18.975124378115687,-12.428015564209046,2.796610169491525,0.0963520614389708,0.0306748466257668,0.2899999999999636,23.584999999999127,high,normal,choppy,fast,high|normal|choppy|fast,historical7d,2.7966101694915255,0.09635206143897082,0.012295950816195647,14.978102189769935,19.418867924517308,18.975124378115687,-12.428015564209046,0.09635206143897082,0.03067484662576687,0.06999041227229147,-3.9970221883457526,31.846883488726355,13.924930650190301,0.0,0.5661730893037943,37.05508474576664,2.703389830514692,22012.881999731064
500ms-s0-t18,500ms,0,MICRO,BUY,1,1789592880.462,1789592904.4889998,24.02699971199036,0.0333056704917201,-15.650245005110872,2.649999999999636,-4.909999999999855,emergency_stop,0.933333333336365,5.073115860518642,8.615079365078248,6.101983002831976,1.4,1.0508478540521575,0.2221881076655815,0.0226142017186787,8.615079365078248,6.101983002831976,0.8333333333340912,5.113610798651861,9.5428571428629,7.33444816053575,2.575757575757576,0.1292184988988665,0.0714285714285714,0.25,11.365000000000691,high,normal,mixed,fast,high|normal|mixed|fast,historical7d,2.5757575757575757,0.1241321522623745,0.02483370288254225,11.225806451609937,2.314285714285135,9.116483516488524,6.946488294315034,0.1241321522623745,0.07142857142857142,0.10358974358974359,2.1093229351214138,-4.632202580029899,-1.2614398224542431,0.03414634146335443,0.019607843137220388,13.067116610426805,2.404040404048213,22301.30999994278
500ms-s0-t19,500ms,0,MICRO,SELL,-1,1789592995.458,1789592995.906,0.4479999542236328,0.0320791891758625,-0.3070045770438486,0.0,-0.1000000000003638,momentum_zero_cross,0.7999999999987873,3.5100222717158522,-4.546428571430247,2.1515151515144075,-1.0135135135135136,0.9662767340186694,0.1789680866020269,0.0312703583061634,4.546428571430247,-2.1515151515144075,0.7999999999987873,3.510022271715852,-4.10380622837473,4.812709030100491,2.1714285714285717,0.0862545454545474,-0.081081081081081,0.2399999999997817,7.880000000000109,high,normal,choppy,fast,high|normal|choppy|fast,historical7d,2.1714285714285713,0.0862545454545474,0.03045685279185005,4.53398058252146,1.0746987951805411,4.10380622837473,-4.812709030100491,0.0862545454545474,0.08108108108108109,0.0043859649122807015,0.4301743541467298,5.8874078252810325,3.158791089713881,0.09898477157357037,0.4278497693828088,7.621762647154421,1.7371428571402239,22416.353999853134
