label,episode_id,window,interval,segment_id,engine,side,onset_entry_ts,onset_excursion_edge_r,onset_pnl_inr,policy_action,policy_entry_ts,policy_wait_sec,policy_predicted_excursion_edge_r,policy_actual_excursion_edge_r,policy_pnl_inr,episode_checkpoints
historical_walkforward,historical7d|500ms|2|1|3143,historical7d,500ms,2,PRIMARY,SELL,1789967515.71,1.727500000000191,14.0625,TAKE,1789967515.71,0.0,0.48551513709925126,1.727500000000191,14.0625,1
historical_walkforward,historical7d|500ms|2|1|3144,historical7d,500ms,2,PRIMARY,SELL,1789967518.4620001,1.7825000000000273,14.212499999999864,TAKE,1789967518.4620001,0.0,0.48551513709925126,1.7825000000000273,14.212499999999864,1
historical_walkforward,historical7d|500ms|2|1|3145,historical7d,500ms,2,PRIMARY,SELL,1789967519.962,1.9024999999999181,14.887500000000953,TAKE,1789967519.962,0.0,0.6475405708071781,1.9024999999999181,14.887500000000953,1
historical_walkforward,historical7d|500ms|2|1|3146,historical7d,500ms,2,PRIMARY,SELL,1789967520.761,2.0625000000002274,16.68750000000273,TAKE,1789967520.761,0.0,0.6610654686046641,2.0625000000002274,16.68750000000273,1
historical_walkforward,historical7d|500ms|2|1|3147,historical7d,500ms,2,PRIMARY,SELL,1789967676.4889998,1.8224999999997635,0.037500000000818545,TAKE,1789967676.4889998,0.0,0.37232367794729804,1.8224999999997635,0.037500000000818545,1
historical_walkforward,historical7d|500ms|2|1|3148,historical7d,500ms,2,PRIMARY,SELL,1789967850.6590002,0.17499999999972715,-15.67500000000109,TAKE,1789967850.6590002,0.0,0.6301967083727996,0.17499999999972715,-15.67500000000109,1
historical_walkforward,historical7d|500ms|2|1|3149,historical7d,500ms,2,PRIMARY,SELL,1789967936.584,0.13000000000010914,-16.012499999998226,TAKE,1789967936.584,0.0,1.6033930088800337,0.13000000000010914,-16.012499999998226,1
historical_walkforward,historical7d|500ms|2|1|3150,historical7d,500ms,2,PRIMARY,SELL,1789967939.8620002,0.11000000000012733,-16.16249999999809,TAKE,1789967939.8620002,0.0,0.8120332457601852,0.11000000000012733,-16.16249999999809,1
historical_walkforward,historical7d|500ms|2|1|3152,historical7d,500ms,2,PRIMARY,SELL,1789968909.7459998,-0.3749999999997726,-7.050000000000408,TAKE,1789968909.7459998,0.0,1.1163073825358045,-0.3749999999997726,-7.050000000000408,1
historical_walkforward,historical7d|500ms|2|1|3163,historical7d,500ms,2,PRIMARY,SELL,1789993811.904,0.5925000000002001,-10.687499999997954,TAKE,1789993811.904,0.0,0.3101434071347114,0.5925000000002001,-10.687499999997954,1
historical_walkforward,historical7d|500ms|2|1|3164,historical7d,500ms,2,PRIMARY,SELL,1789993831.932,0.4675000000002001,-10.0874999999985,TAKE,1789993831.932,0.0,0.5165008732052774,0.4675000000002001,-10.0874999999985,1
historical_walkforward,historical7d|500ms|2|1|3165,historical7d,500ms,2,PRIMARY,SELL,1789993835.488,0.32749999999987267,-11.175000000001774,TAKE,1789993835.488,0.0,0.5165008732052774,0.32749999999987267,-11.175000000001774,1
historical_walkforward,historical7d|500ms|2|1|3166,historical7d,500ms,2,PRIMARY,SELL,1789993837.9910002,0.1125000000001819,-11.812499999998636,TAKE,1789993837.9910002,0.0,0.4699809794321122,0.1125000000001819,-11.812499999998636,1
historical_walkforward,historical7d|500ms|2|1|3167,historical7d,500ms,2,PRIMARY,SELL,1789993845.951,0.30250000000023647,-12.224999999997408,TAKE,1789993845.951,0.0,0.40474180589424397,0.30250000000023647,-12.224999999997408,1
historical_walkforward,historical7d|500ms|2|1|3168,historical7d,500ms,2,PRIMARY,SELL,1789993846.595,0.41249999999990905,-11.399999999999864,TAKE,1789993846.595,0.0,0.4292018209769479,0.41249999999990905,-11.399999999999864,1
historical_walkforward,historical7d|500ms|2|1|3169,historical7d,500ms,2,PRIMARY,SELL,1789993946.9889998,-0.9350000000001728,-15.262500000002317,TAKE,1789993946.9889998,0.0,0.6340174350374965,-0.9350000000001728,-15.262500000002317,1
historical_walkforward,historical7d|500ms|2|1|3171,historical7d,500ms,2,PRIMARY,SELL,1789994105.94,-0.9649999999999181,-15.487500000000411,TAKE,1789994105.94,0.0,0.6972954721600625,-0.9649999999999181,-15.487500000000411,1
historical_walkforward,historical7d|500ms|2|1|3172,historical7d,500ms,2,PRIMARY,SELL,1789994108.456,-0.8949999999997544,-15.262499999998907,TAKE,1789994108.456,0.0,0.6710143206737337,-0.8949999999997544,-15.262499999998907,1
historical_walkforward,historical7d|500ms|2|1|3173,historical7d,500ms,2,PRIMARY,SELL,1789994162.981,-1.0300000000002,-15.450000000003,TAKE,1789994162.981,0.0,0.7743790159914907,-1.0300000000002,-15.450000000003,1
historical_walkforward,historical7d|500ms|2|2|3151,historical7d,500ms,2,SECONDARY,SELL,1789968692.959,-0.015000000000100044,-4.275000000001228,SKIP,nan,nan,0.0,0.0,0.0,1
historical_walkforward,historical7d|500ms|2|2|3153,historical7d,500ms,2,SECONDARY,SELL,1789970946.9539998,-1.0249999999998636,-15.374999999997954,TAKE,1789970946.9539998,0.0,0.05555072149641168,-1.0249999999998636,-15.374999999997954,1
historical_walkforward,historical7d|500ms|2|2|3162,historical7d,500ms,2,SECONDARY,SELL,1789993800.4910002,0.6375000000002728,6.262500000000272,TAKE,1789993800.4910002,0.0,0.8197403129196312,0.6375000000002728,6.262500000000272,1
historical_walkforward,historical7d|500ms|2|2|3170,historical7d,500ms,2,SECONDARY,SELL,1789993946.9889998,-0.9350000000001728,-15.262500000002317,TAKE,1789993946.9889998,0.0,0.37914723849834925,-0.9350000000001728,-15.262500000002317,1
historical_walkforward,historical7d|500ms|2|3|3135,historical7d,500ms,2,MICRO,BUY,1789963644.3939998,0.392500000000382,-3.8249999999982265,TAKE,1789963644.3939998,0.0,0.7915475511358128,0.392500000000382,-3.8249999999982265,1
